﻿episode_id,person_id,person_name,episode_count,age,category,char_count,episode_text,episode_type,fact_check_result,group_name,is_group_member,person_type,quality_score,slot,source,tier,week,work_title,generation_timestamp,fame_tier,wikipedia_ja,textbook,award_level,notoriety,fame_score,composite_score,fame_score_updated_at,episode_fame_tier,episode_fame_score,episode_fame_score_updated_at,人生の節目タグ,記憶性スコア,共感性スコア,意外性スコア,生成品質スコア,教育的価値,ストーリー品質,事実密度,category_original,episode_importance_score,is_highlight,highlight_rank,highlight_selection_method,事実密度_float,priority_score,impressiveness_score,年代,episode_fame_score_original,教育的価値_original,ストーリー品質_original,事実密度_original,episode_id_original,surprise_score,name_raw,title,affiliation,display_name_original,generated_at,last_modified
,PC302AD8,伊能忠敬,,72,科学・技術,281,あなたと同じ72歳のとき、伊能忠敬は17年間にわたる全国測量の集大成として、精密な日本地図の完成に向けて最後の力を注いでいました。50歳を過ぎてから天文学を学び始め、55歳で蝦夷地の測量に出発した彼は、年齢を重ねてもなお情熱を失わず、10回に及ぶ測量の旅で日本全国を歩き続けました。72歳となった文政元年（1818年）、病に倒れながらも弟子たちに地図の完成を託し、測量データの整理と地図制作の指導を続けました。彼の不屈の精神と科学への探究心は、年齢の壁を超えて後世に受け継がれ、死後3年を経て完成した「大日本沿海輿地全図」は、日本の近代地図学の礎となったのです。,ACHIEVEMENT,,,False,実在,,,LLM_GENERATED,,,,2025-12-16 15:02:26,,,,AWARD,,7.0,82.14285714285714,,,7.0,,晩年の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,科学・技術,,,,,,,,60歳以上,,,,,,,,,,,,
,P0898C9B,葛飾北斎,,80,芸術・文化,317,あなたと同じ80歳のとき、葛飾北斎は「富嶽三十六景」の制作に情熱を注いでいました。70代半ばから始めたこの大作は、80歳を過ぎて完成を迎えます。北斎は「70歳までの作品は取るに足らない」と語り、年齢を重ねてもなお「あと10年あれば真の画工になれる」と創作意欲を燃やし続けました。特に「神奈川沖浪裏」に代表される革新的な構図と藍色の使い方は、当時の浮世絵界に衝撃を与えました。晩年の北斎は30回以上も転居を繰り返す奇行で知られましたが、それは画業に没頭するあまり身の回りを顧みなかったためと言われています。80代になっても筆を握り続けた北斎の姿は、芸術に対する飽くなき探究心と、年齢の限界を超えた創造力の可能性を示す象徴となっています。,ACHIEVEMENT,,,False,実在,,,LLM_GENERATED,,,,2025-12-16 15:02:35,,,,AWARD,,7.0,87.14285714285714,,,7.0,,晩年の挑戦,9.0,8.0,8.5,9.0,8.5,9.0,9.0,芸術・文化,,,,,,,,60歳以上,,,,,,,,,,,,
,PCFA4BEC,日野原重明,,78,医学・健康,303,あなたと同じ78歳のとき、日野原重明は聖路加国際病院の院長として精力的に活動していました。1989年、この年齢で彼は医療の最前線に立ち続けながら、予防医学の重要性を説く「新老人運動」の構想を温めていました。午前4時半に起床し、1日18時間働くという驚異的な生活を送りながら、若い医師たちの指導にあたり、患者一人ひとりと丁寧に向き合う姿勢を貫いていました。この時期、彼は「人間は何歳になっても新しいことに挑戦できる」という信念のもと、高齢者医療の在り方を根本から見直す取り組みを始めています。年齢を重ねてもなお、医療改革への情熱を失わず、むしろ円熟した知恵で日本の医療界に新しい風を吹き込もうとしていました。,ACHIEVEMENT,,,False,実在,,,LLM_GENERATED,,,,2025-12-16 15:02:43,,,,AWARD,,7.0,87.14285714285714,,,7.0,,晩年の挑戦,9.0,8.0,8.5,9.0,8.5,9.0,9.0,医学・健康,,,,,,,,60歳以上,,,,,,,,,,,,
,PF35F62B,黒柳徹子,,71,エンターテイメント,289,あなたと同じ71歳のとき、黒柳徹子はユニセフ親善大使として、アフガニスタンを訪問しました。紛争の影響を受けた子どもたちの現状を自らの目で確かめ、世界に伝える使命感に燃えていました。危険を伴う訪問でしたが、「自分の目で見なければ伝えられない」という信念のもと、現地の子どもたちと直接触れ合い、彼らの笑顔と困難な状況を日本に報告しました。年齢を重ねてもなお、テレビの仕事と並行して精力的に国際支援活動を続ける姿は、高齢者の可能性と社会貢献の意義を示す模範となりました。1984年からユニセフ親善大使を務め、20年以上にわたる献身的な活動は、多くの人々に勇気と希望を与え続けています。,ACHIEVEMENT,,,False,実在,,,LLM_GENERATED,,,,2025-12-16 15:02:50,,,,AWARD,,7.0,82.14285714285714,,,7.0,,晩年の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,エンターテイメント,,,,,,,,60歳以上,,,,,,,,,,,,
,P4B0C3A0,森光子,,70,エンターテイメント,286,あなたと同じ70歳のとき、森光子は舞台『放浪記』で主演を続け、驚異的な体力と情熱を見せていました。この作品は1961年の初演以来のライフワークとなり、70代に入ってもなお、毎日のスクワット運動を欠かさず、舞台上で若々しい動きを披露しました。稽古では若い共演者たちに「舞台は体力勝負。日々の鍛錬が大切」と自ら範を示し、年齢を重ねてもなお向上心を持ち続ける姿勢で多くの人々を感動させました。80代で2000回公演を達成するという前人未到の記録へ向けて、この時期も一歩一歩着実に歩みを進めていたのです。彼女の姿は、年齢は挑戦の障壁ではないことを証明する生きた教科書となりました。,ACHIEVEMENT,,,False,実在,,,LLM_GENERATED,,,,2025-12-16 15:02:59,,,,AWARD,,7.0,82.14285714285714,,,7.0,,晩年の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,エンターテイメント,,,,,,,,60歳以上,,,,,,,,,,,,
,P33DB5A0,瀬戸内寂聴,,77,文学,287,あなたと同じ77歳のとき、瀬戸内寂聴は10年の歳月をかけた『源氏物語』全54帖の現代語訳を完成させました。出家後も旺盛な創作活動を続けていた彼女は、平安文学の最高峰に挑み、古典の美しさを現代の言葉で蘇らせることに情熱を注ぎました。膨大な原文と向き合いながら、若い頃から親しんできた紫式部の世界を、自らの人生経験と文学的感性で丁寧に訳し上げたのです。年齢を重ねてもなお衰えることのない創作意欲と集中力で、この偉業を成し遂げた寂聴は、高齢になっても大きな仕事を完遂できることを身をもって示しました。この現代語訳は多くの読者に親しまれ、古典文学への新たな扉を開く功績となりました。,ACHIEVEMENT,,,False,実在,,,LLM_GENERATED,,,,2025-12-16 15:03:08,,,,AWARD,,7.0,82.14285714285714,,,7.0,,晩年の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,文学,,,,,,,,60歳以上,,,,,,,,,,,,
,PEF622C9,ピカソ,,72,芸術・文化,282,あなたと同じ72歳のとき、ピカソは映画監督アンリ=ジョルジュ・クルーゾーとの共同作業で記録映画『ミステリアス・ピカソ』の撮影に臨んでいました。この作品で彼は、真っ白なカンバスに次々と絵を描いては塗り潰し、また描き直す創作過程を余すところなく公開しました。年齢を重ねてもなお実験精神を失わず、透明なカンバスの裏側から撮影するという革新的な手法にも挑戦。完成した作品の多くは撮影後に破棄されましたが、この映像記録により芸術家の思考と手の動きが永遠に保存されることになりました。晩年の円熟した技術と、若者のような旺盛な創造意欲が融合した、まさに巨匠ならではの挑戦でした。,ACHIEVEMENT,,,False,実在,,,LLM_GENERATED,,,,2025-12-16 15:03:17,,,,AWARD,,7.0,82.14285714285714,,,7.0,,晩年の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,芸術・文化,,,,,,,,60歳以上,,,,,,,,,,,,
,PBC4ECE7,黒澤明,,83,映画・演劇,289,あなたと同じ83歳のとき、黒澤明は映画『乱』の制作に情熱を注いでいました。この壮大なシェイクスピア劇を翻案した作品は、構想から10年を要し、製作費も当時としては破格の27億円に達しました。年齢を重ねてもなお、黒澤は妥協を許さず、戦国時代の合戦シーンでは数百人のエキストラを動員し、細部まで徹底的にこだわり抜きました。撮影現場では、高齢にもかかわらず自ら陣頭指揮を執り、若いスタッフを圧倒する情熱を見せました。完成した『乱』はカンヌ国際映画祭でグランプリを受賞し、世界中から絶賛されました。円熟の境地に達した巨匠が、衰えることのない創造力で映画史に残る傑作を生み出した瞬間でした。,ACHIEVEMENT,,,False,実在,,,LLM_GENERATED,,,,2025-12-16 15:03:25,,,,AWARD,,7.0,82.14285714285714,,,7.0,,晩年の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,映画・演劇,,,,,,,,60歳以上,,,,,,,,,,,,
,P7F88681,宮崎駿,,78,アニメ・漫画・ゲーム,286,あなたと同じ78歳のとき、宮崎駿は長編アニメーション映画『風立ちぬ』を完成させ、引退を表明しました。零戦設計者・堀越二郎の半生を描いたこの作品は、戦争と創造、夢と現実という重いテーマに正面から向き合った意欲作でした。年齢を重ねてもなお、妥協を許さない姿勢で制作に臨み、細部まで自ら手を入れ続けました。「これが最後」と語りながらも、創作への情熱は衰えることなく、若手スタッフを叱咤激励する姿は、ものづくりに対する真摯な姿勢そのものでした。この作品は興行収入120億円を超える大ヒットとなり、ヴェネツィア国際映画祭などで高い評価を受け、晩年の円熟した表現力を世界に示しました。,ACHIEVEMENT,,,False,実在,,,LLM_GENERATED,,,,2025-12-16 15:03:40,,,,AWARD,,7.0,82.14285714285714,,,7.0,,晩年の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,アニメ・漫画・ゲーム,,,,,,,,60歳以上,,,,,,,,,,,,
,PED05B4D,吉田茂,,73,政治・社会,289,あなたと同じ73歳のとき、吉田茂は『回想十年』を刊行し、占領期から講和までの激動の時代を振り返りました。首相を退いてなお、年齢を重ねてもなお政界への影響力を保ち続けた吉田は、この回想録で自らの外交哲学と戦後日本の針路について率直に語りました。執筆にあたっては、膨大な資料を読み返し、当時の判断の意味を冷静に分析する姿勢を貫きました。「バカヤロー解散」で知られる激情家のイメージとは異なり、晩年の吉田は円熟した筆致で歴史の証言者としての責任を果たしました。この著作は後世の政治家や研究者にとって貴重な一次資料となり、経験と知恵を次世代に伝える高齢者の役割を示す好例となっています。,ACHIEVEMENT,,,False,実在,,,LLM_GENERATED,,,,2025-12-16 15:03:49,,,,AWARD,,7.0,82.14285714285714,,,7.0,,晩年の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,政治・社会,,,,,,,,60歳以上,,,,,,,,,,,,
