﻿episode_id,person_id,person_name,episode_count,age,category,char_count,episode_text,episode_type,fact_check_result,group_name,is_group_member,person_type,quality_score,slot,source,tier,week,work_title,generation_timestamp,fame_tier,wikipedia_ja,textbook,award_level,notoriety,fame_score,composite_score,fame_score_updated_at,episode_fame_tier,episode_fame_score,episode_fame_score_updated_at,人生の節目タグ,記憶性スコア,共感性スコア,意外性スコア,生成品質スコア,教育的価値,ストーリー品質,事実密度,category_original,episode_importance_score,is_highlight,highlight_rank,highlight_selection_method,事実密度_float,priority_score,impressiveness_score,年代,episode_fame_score_original,教育的価値_original,ストーリー品質_original,事実密度_original,episode_id_original,surprise_score,name_raw,title,affiliation,display_name_original,generated_at,last_modified
,PC302AD8,伊能忠敬,,71,科学・技術,275,あなたと同じ71歳のとき、伊能忠敬は17年間に及ぶ全国測量の集大成として、精密な日本地図の完成に向けて最後の力を注いでいました。50歳を過ぎてから天文学を学び始め、55歳で第一次測量に出発した彼は、年齢を重ねてもなお情熱を失わず、蝦夷地から九州まで地球一周分以上の距離を歩き続けました。この年、体調を崩しながらも弟子たちとともに膨大な測量データの整理と地図の作製作業を進め、その精度は後に西洋の測量技術と比較しても遜色ないものでした。人生の後半から始めた大事業を成し遂げようとする彼の姿は、何歳からでも新しい挑戦ができることを私たちに教えてくれます。,ACHIEVEMENT,,,False,実在,,,LLM_GENERATED,,,,2025-12-16 14:08:45,,,,AWARD,,7.0,82.14285714285714,,,7.0,,晩年の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,科学・技術,,,,,,,,60歳以上,,,,,,,,,,,,
,P0898C9B,葛飾北斎,,70,芸術・文化,312,あなたと同じ70歳のとき、葛飾北斎は代表作『富嶽三十六景』を完成させました。年齢を重ねてもなお、彼の創作意欲は衰えることを知りませんでした。特に「神奈川沖浪裏」では、荒々しい波濤と富士山を組み合わせた革新的な構図を生み出し、西洋の印象派画家たちにも影響を与える傑作となりました。北斎は「70歳以前の作品は取るに足らない」と語り、さらに「110歳になれば一点一画が生きているようになる」と豪語したといいます。この時期、彼は版元との交渉を重ねながら、藍色を大胆に使った斬新な表現技法を追求し続けました。晩年の円熟した技術と、なお衰えぬ実験精神が融合した作品群は、年齢の限界を超えた芸術家の可能性を示す輝かしい実例となっています。,ACHIEVEMENT,,,False,実在,,,LLM_GENERATED,,,,2025-12-16 14:08:54,,,,AWARD,,7.0,87.14285714285714,,,7.0,,晩年の挑戦,9.0,8.0,8.5,9.0,8.5,9.0,9.0,芸術・文化,,,,,,,,60歳以上,,,,,,,,,,,,
,PCFA4BEC,日野原重明,,73,医学・健康,288,あなたと同じ73歳のとき、日野原重明は聖路加国際病院の院長として、医療現場の最前線に立ち続けていました。この年齢を重ねてもなお、彼は週に数日の外来診療を行い、患者一人ひとりに丁寧に向き合う姿勢を貫きました。特筆すべきは、この時期に「生活習慣病」という概念を日本に広めたことです。従来の「成人病」という呼称では予防の視点が欠けていると考え、生活習慣の改善によって病気を防げることを強調しました。また、高齢者自身が「老い」を前向きに捉え、社会に貢献し続けることの重要性を自らの姿で示し、多くの人々に希望と勇気を与えました。晩年の円熟した知恵と、なお衰えぬ情熱が融合した時期でした。,ACHIEVEMENT,,,False,実在,,,LLM_GENERATED,,,,2025-12-16 14:09:02,,,,AWARD,,7.0,82.14285714285714,,,7.0,,晩年の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,医学・健康,,,,,,,,60歳以上,,,,,,,,,,,,
,PF35F62B,黒柳徹子,,78,エンターテイメント,285,あなたと同じ78歳のとき、黒柳徹子はユニセフ親善大使として、アフリカのアンゴラを訪問しました。内戦の影響で地雷被害に苦しむ子どもたちと直接触れ合い、義足をつけた少女たちがリハビリに励む姿を目の当たりにしました。年齢を重ねてもなお、過酷な環境下での取材活動を続ける彼女の姿勢は、多くの人々に感銘を与えました。この訪問の様子は日本のメディアで大きく報道され、国際支援への関心を高めることに貢献しました。1984年にアジア人初のユニセフ親善大使に就任して以来、20年以上にわたり世界各地の子どもたちのために活動を続ける彼女の情熱は、晩年においても衰えることはありませんでした。,ACHIEVEMENT,,,False,実在,,,LLM_GENERATED,,,,2025-12-16 14:09:09,,,,AWARD,,7.0,82.14285714285714,,,7.0,,晩年の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,エンターテイメント,,,,,,,,60歳以上,,,,,,,,,,,,
,P4B0C3A0,森光子,,81,エンターテイメント,272,あなたと同じ81歳のとき、森光子は舞台『放浪記』の2000回公演という前人未到の記録を達成しました。1961年の初演から48年、年齢を重ねてもなお、毎回舞台上でスクワットを披露し、主人公・林芙美子を演じ続けました。この偉業の背景には、毎日のスクワット150回という厳しい自己管理がありました。「舞台に立てることが何よりの幸せ」と語り、高齢になっても衰えない情熱と体力で観客を魅了し続けた姿は、年齢は夢を諦める理由にはならないことを証明しました。日本演劇史に輝く金字塔を打ち立て、生涯現役を貫く女優の姿は、多くの人々に勇気と希望を与え続けました。,ACHIEVEMENT,,,False,実在,,,LLM_GENERATED,,,,2025-12-16 14:09:18,,,,AWARD,,7.0,82.14285714285714,,,7.0,,晩年の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,エンターテイメント,,,,,,,,60歳以上,,,,,,,,,,,,
,P33DB5A0,瀬戸内寂聴,,83,文学,308,あなたと同じ83歳のとき、瀬戸内寂聴は10年の歳月をかけた『源氏物語』全54帖の現代語訳を完成させました。出家後も旺盛な創作活動を続けていた彼女は、平安文学の最高峰に挑み続け、古典の世界を現代の読者に届けることに情熱を注ぎました。完成時、「源氏物語は何度読んでも新しい発見がある。年齢を重ねてもなお、紫式部から学ぶことばかり」と語り、千年前の物語と対話し続けた日々を振り返りました。この偉業は、晩年においても知的探究心を失わず、大作に取り組む姿勢が多くの人々に感銘を与え、高齢者の可能性を示す象徴的な出来事となりました。文学者として、そして僧侶として、言葉の力で人々を救い続けた彼女の円熟の境地が結実した瞬間でした。,ACHIEVEMENT,,,False,実在,,,LLM_GENERATED,,,,2025-12-16 14:09:27,,,,AWARD,,7.0,87.14285714285714,,,7.0,,晩年の挑戦,9.0,8.0,8.5,9.0,8.5,9.0,9.0,文学,,,,,,,,60歳以上,,,,,,,,,,,,
,PEF622C9,ピカソ,,83,芸術・文化,282,あなたと同じ83歳のとき、ピカソは驚異的な創作意欲を見せていました。1964年、彼は南フランスのムージャンのアトリエで、若き日の情熱を失うことなく絵筆を握り続けていました。この年、彼は画家とモデルをテーマにした連作に取り組み、芸術と人生への探求を深めていました。年齢を重ねてもなお、新しい表現方法を模索し続け、1日に何枚もの作品を制作することも珍しくありませんでした。「私は子どものように描くのに一生かかった」という言葉通り、晩年のピカソは技巧の円熟と自由な表現の融合を実現していました。彼の姿は、創造性に年齢の限界はないことを世界に示す生きた証となっていました。,ACHIEVEMENT,,,False,実在,,,LLM_GENERATED,,,,2025-12-16 14:09:35,,,,AWARD,,7.0,82.14285714285714,,,7.0,,晩年の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,芸術・文化,,,,,,,,60歳以上,,,,,,,,,,,,
,PBC4ECE7,黒澤明,,70,映画・演劇,318,あなたと同じ70歳のとき、黒澤明は映画界から見放されながらも、フランスとの国際共同製作という形で『乱』を完成させました。製作費27億円という当時の日本映画史上最高額の大作でしたが、国内では出資者が見つからず、長年の夢であったシェイクスピアの「リア王」を翻案したこの作品の実現は困難を極めました。しかし黒澤は諦めず、10年以上かけて準備を続け、海外での評価を武器に資金を集めました。年齢を重ねてもなお、妥協を許さない完璧主義と情熱で撮影に臨み、戦国時代の壮大な合戦シーンや、燃え盛る城の場面など、圧倒的な映像美を創り上げました。この作品は世界中で高く評価され、黒澤の円熟した演出力と、困難に立ち向かう不屈の精神を証明する作品となりました。,ACHIEVEMENT,,,False,実在,,,LLM_GENERATED,,,,2025-12-16 14:09:45,,,,AWARD,,7.0,87.14285714285714,,,7.0,,晩年の挑戦,9.0,8.0,8.5,9.0,8.5,9.0,9.0,映画・演劇,,,,,,,,60歳以上,,,,,,,,,,,,
,P7F88681,宮崎駿,,82,アニメ・漫画・ゲーム,302,あなたと同じ82歳のとき、宮崎駿は長編アニメーション映画『君たちはどう生きるか』の制作に没頭していました。2013年に『風立ちぬ』を発表し、一度は引退を表明したものの、年齢を重ねてもなお創作への情熱を抑えきれず、わずか数年後に復帰を決意。手描きアニメーションにこだわり続け、若手スタッフとともに一枚一枚丁寧に絵を描き続けました。長年の経験から培われた演出力と、衰えることのない創造力で、晩年においても新たな表現に挑戦し続ける姿は、多くの人々に「情熱に定年はない」ことを示しました。体力的な限界と向き合いながらも、自らの手で最後まで作品を完成させようとする姿勢は、まさに円熟した芸術家の執念そのものでした。,ACHIEVEMENT,,,False,実在,,,LLM_GENERATED,,,,2025-12-16 14:09:53,,,,AWARD,,7.0,87.14285714285714,,,7.0,,晩年の挑戦,9.0,8.0,8.5,9.0,8.5,9.0,9.0,アニメ・漫画・ゲーム,,,,,,,,60歳以上,,,,,,,,,,,,
,PED05B4D,吉田茂,,78,政治・社会,250,あなたと同じ78歳のとき、吉田茂は『回想十年』を刊行し、占領期から講和条約締結までの激動の日々を克明に記録しました。首相を退いた後も、年齢を重ねてもなお、大磯の自邸で精力的に執筆活動に取り組み、戦後日本の再建に捧げた歳月を後世に伝えることに情熱を注ぎました。この回顧録には、マッカーサーとの交渉やサンフランシスコ講和会議の舞台裏など、歴史の証人としての貴重な記録が詰まっています。政界を離れてもなお、自らの経験を言葉にして残すことで国家に貢献しようとする姿勢は、晩年における新たな使命感の表れでした。,ACHIEVEMENT,,,False,実在,,,LLM_GENERATED,,,,2025-12-16 14:10:01,,,,AWARD,,7.0,82.14285714285714,,,7.0,,晩年の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,政治・社会,,,,,,,,60歳以上,,,,,,,,,,,,
