﻿episode_id,person_id,person_name,episode_count,age,category,char_count,episode_text,episode_type,fact_check_result,group_name,is_group_member,person_type,quality_score,slot,source,tier,week,work_title,generation_timestamp,fame_tier,wikipedia_ja,textbook,award_level,notoriety,fame_score,composite_score,fame_score_updated_at,episode_fame_tier,episode_fame_score,episode_fame_score_updated_at,人生の節目タグ,記憶性スコア,共感性スコア,意外性スコア,生成品質スコア,教育的価値,ストーリー品質,事実密度,category_original,episode_importance_score,is_highlight,highlight_rank,highlight_selection_method,事実密度_float,priority_score,impressiveness_score,年代,episode_fame_score_original,教育的価値_original,ストーリー品質_original,事実密度_original,episode_id_original,surprise_score,name_raw,title,affiliation,display_name_original,generated_at,last_modified
,PC302AD8,伊能忠敬,,70,科学・技術,296,あなたと同じ70歳のとき、伊能忠敬は17年間に及ぶ測量の集大成である『大日本沿海輿地全図』の完成に向けて、最後の力を振り絞っていました。全国を歩いた距離は地球一周分にも及び、膨大な測量データの整理と地図の作製作業は困難を極めました。年齢を重ねてもなお、精密さへのこだわりを決して緩めることなく、弟子たちを指導しながら作業を続けました。50歳を過ぎてから始めた測量事業は、彼の情熱と探究心によって、当時世界最高水準の正確さを誇る日本地図という偉業へと結実しました。晩年の忠敬の姿は、人生に遅すぎるスタートなどないこと、そして夢の実現には年齢の壁など存在しないことを、私たちに力強く示しています。,ACHIEVEMENT,,,False,実在,,,LLM_GENERATED,,,,2025-12-16 14:40:10,,,,AWARD,,7.0,82.14285714285714,,,7.0,,晩年の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,科学・技術,,,,,,,,60歳以上,,,,,,,,,,,,
,P0898C9B,葛飾北斎,,74,芸術・文化,290,あなたと同じ74歳のとき、葛飾北斎は代表作「富嶽三十六景」を完成させました。70歳を過ぎてから本格的に着手したこの連作は、「神奈川沖浪裏」や「凱風快晴」など、今日世界中で愛される傑作を含んでいます。北斎は「70歳以前の画は取るに足らない」と語り、年齢を重ねてもなお技術の向上を追求し続けました。当時の平均寿命をはるかに超える年齢でありながら、新しい構図や色彩表現に挑戦し、浮世絵に革新をもたらしたのです。晩年の北斎は「あと10年、いや5年あれば真の画工になれる」と語り、90歳で亡くなる直前まで筆を握り続けました。年齢は創造性の限界ではないことを、その生涯で証明した芸術家でした。,ACHIEVEMENT,,,False,実在,,,LLM_GENERATED,,,,2025-12-16 14:40:19,,,,AWARD,,7.0,82.14285714285714,,,7.0,,晩年の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,芸術・文化,,,,,,,,60歳以上,,,,,,,,,,,,
,PCFA4BEC,日野原重明,,80,医学・健康,297,あなたと同じ80歳のとき、日野原重明は聖路加国際病院の院長として、医療現場の最前線に立ち続けていました。この年齢を重ねてもなお、彼は週に数日外来診療を行い、患者一人ひとりに丁寧に向き合う姿勢を貫きました。特筆すべきは、80歳を過ぎてから「新老人運動」を提唱し、高齢者の社会参加と生涯現役を訴えたことです。「人生は60歳から」と語り、自ら早朝からの執筆活動、講演、診療をこなす日々を送りました。また、小学校での「いのちの授業」にも精力的に取り組み、子どもたちに命の大切さを伝え続けました。彼の生き方は、年齢を理由に可能性を閉ざすのではなく、何歳からでも新しい挑戦ができることを体現するものでした。,ACHIEVEMENT,,,False,実在,,,LLM_GENERATED,,,,2025-12-16 14:40:27,,,,AWARD,,7.0,82.14285714285714,,,7.0,,晩年の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,医学・健康,,,,,,,,60歳以上,,,,,,,,,,,,
,PF35F62B,黒柳徹子,,72,エンターテイメント,263,あなたと同じ72歳のとき、黒柳徹子はユニセフ親善大使として、アフリカのアンゴラを訪問しました。内戦で傷ついた子どもたちと直接触れ合い、地雷で足を失った少女の姿に涙を流しながらも、現地の状況を日本に伝える使命感を新たにしました。1984年から20年以上にわたり親善大使を務め、年齢を重ねてもなお、世界中の困難な地域へ足を運び続ける姿勢は多くの人々に感銘を与えました。テレビ番組『徹子の部屋』の司会を続けながら、国際的な人道支援活動にも精力的に取り組む彼女の姿は、晩年における新たな挑戦と社会貢献の可能性を示す模範となっています。,ACHIEVEMENT,,,False,実在,,,LLM_GENERATED,,,,2025-12-16 14:40:34,,,,AWARD,,7.0,82.14285714285714,,,7.0,,晩年の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,エンターテイメント,,,,,,,,60歳以上,,,,,,,,,,,,
,P4B0C3A0,森光子,,77,エンターテイメント,293,あなたと同じ77歳のとき、森光子は舞台『放浪記』の1500回公演を達成しました。1961年の初演から40年以上にわたり、林芙美子の波乱の人生を演じ続けた彼女は、年齢を重ねてもなお、舞台上で側転を披露するなど驚異的な体力と演技力を維持していました。毎日のスクワットを欠かさず、「舞台に立つことが生きがい」と語る彼女の姿は、多くの人々に感動を与えました。この記録的な公演回数は、一つの役に対する情熱と、観客への献身的な姿勢の結晶であり、高齢になっても挑戦を続けることの素晴らしさを体現していました。舞台人としての円熟味と、衰えることのない向上心が融合した、まさに晩年の輝きを放つ時期でした。,ACHIEVEMENT,,,False,実在,,,LLM_GENERATED,,,,2025-12-16 14:40:42,,,,AWARD,,7.0,82.14285714285714,,,7.0,,晩年の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,エンターテイメント,,,,,,,,60歳以上,,,,,,,,,,,,
,P33DB5A0,瀬戸内寂聴,,76,文学,294,あなたと同じ76歳のとき、瀬戸内寂聴は10年の歳月をかけた『源氏物語』全54帖の現代語訳を完成させました。出家後も創作活動を続けていた彼女は、古典文学の最高峰に挑み、原文の美しさを損なわずに現代の読者に届ける翻訳に心血を注ぎました。「若い頃には理解できなかった紫式部の心が、年齢を重ねてようやく分かるようになった」と語り、人生経験を重ねたからこそ到達できる文学的境地を示しました。この偉業は、晩年における知的挑戦の可能性を証明するものとなり、多くの高齢者に勇気を与えました。僧侶として、作家として、二つの顔を持ちながら精力的に活動を続ける姿は、年齢に縛られない生き方の象徴となったのです。,ACHIEVEMENT,,,False,実在,,,LLM_GENERATED,,,,2025-12-16 14:40:50,,,,AWARD,,7.0,82.14285714285714,,,7.0,,晩年の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,文学,,,,,,,,60歳以上,,,,,,,,,,,,
,PEF622C9,ピカソ,,82,芸術・文化,280,あなたと同じ82歳のとき、ピカソは驚くべき創作意欲を見せていました。1963年、彼は南フランスのムージャンのアトリエで、若い画家のように精力的に制作に没頭していました。この年、ピカソは「画家とモデル」という主題に取り組み、数ヶ月の間に数十点もの作品を生み出しました。年齢を重ねてもなお、彼の創造性は衰えることなく、むしろ技法は自由奔放になり、色彩はより大胆になっていきました。若い妻ジャクリーヌをモデルに、愛と芸術への情熱を画布にぶつけ続けたピカソは、「年齢など関係ない。重要なのは創造し続ける意志だ」と語り、晩年期における芸術家の可能性を世界に示したのです。,ACHIEVEMENT,,,False,実在,,,LLM_GENERATED,,,,2025-12-16 14:40:58,,,,AWARD,,7.0,82.14285714285714,,,7.0,,晩年の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,芸術・文化,,,,,,,,60歳以上,,,,,,,,,,,,
,PBC4ECE7,黒澤明,,83,映画・演劇,301,あなたと同じ83歳のとき、黒澤明は映画『乱』の制作に情熱を注いでいました。この大作は構想から10年を要し、資金調達の困難や高齢による体力の衰えと闘いながらの撮影でした。撮影現場では、年齢を重ねてもなお妥協を許さない演出で知られ、何十回もテイクを重ねることも珍しくありませんでした。特に印象的なのは、緻密な絵コンテを自ら描き続けたことです。若い頃から培った画力と映像センスは衰えることなく、むしろ晩年の円熟した芸術性が加わり、シェイクスピアの『リア王』を日本の戦国時代に翻案した壮大な映像詩を完成させました。この作品は国際的に高い評価を受け、高齢になっても創造的挑戦を続けることの意義を世界に示しました。,ACHIEVEMENT,,,False,実在,,,LLM_GENERATED,,,,2025-12-16 14:41:07,,,,AWARD,,7.0,87.14285714285714,,,7.0,,晩年の挑戦,9.0,8.0,8.5,9.0,8.5,9.0,9.0,映画・演劇,,,,,,,,60歳以上,,,,,,,,,,,,
,P7F88681,宮崎駿,,71,アニメ・漫画・ゲーム,292,あなたと同じ71歳のとき、宮崎駿は「これが最後」と宣言して『風立ちぬ』を完成させました。関東大震災から太平洋戦争へ向かう時代を舞台に、零戦設計者・堀越二郎の半生を描いたこの作品は、「美しいものを作りたい」という純粋な創造への情熱と、その夢が戦争という現実に利用される矛盾を真正面から見つめた問題作でした。年齢を重ねてもなお、娯楽性だけでなく歴史や戦争責任という重いテーマに挑み続ける姿勢は、多くの議論を呼びながらも興行収入120億円を超える大ヒットを記録。晩年の円熟した表現力で、夢と現実、創造と破壊という人間の本質的な矛盾を描き切り、長編アニメーション監督からの引退を表明しました。,ACHIEVEMENT,,,False,実在,,,LLM_GENERATED,,,,2025-12-16 14:41:16,,,,AWARD,,7.0,82.14285714285714,,,7.0,,晩年の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,アニメ・漫画・ゲーム,,,,,,,,60歳以上,,,,,,,,,,,,
,PED05B4D,吉田茂,,78,政治・社会,296,あなたと同じ78歳のとき、吉田茂は自らの政治人生を振り返る『回想十年』を刊行しました。1957年、首相を退いてもなお、年齢を重ねてもなお精力的に執筆活動に取り組んだ吉田は、占領期から講和条約締結までの激動の時代を、鋭い観察眼と独特のユーモアを交えて綴りました。この著作では、マッカーサーとの丁々発止のやり取りや、日本の独立回復に向けた苦闘が生々しく描かれています。晩年の吉田は大磯の自邸で多くの政治家や外交官を迎え、「大磯詣で」と呼ばれる政界の相談役として影響力を保ち続けました。戦後日本の礎を築いた経験を後世に伝えようとする姿勢は、高齢になっても社会に貢献し続けることの意義を示しています。,ACHIEVEMENT,,,False,実在,,,LLM_GENERATED,,,,2025-12-16 14:41:25,,,,AWARD,,7.0,82.14285714285714,,,7.0,,晩年の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,政治・社会,,,,,,,,60歳以上,,,,,,,,,,,,
