﻿episode_id,person_id,person_name,episode_count,age,category,char_count,episode_text,episode_type,fact_check_result,group_name,is_group_member,person_type,quality_score,slot,source,tier,week,work_title,generation_timestamp,fame_tier,wikipedia_ja,textbook,award_level,notoriety,fame_score,composite_score,fame_score_updated_at,episode_fame_tier,episode_fame_score,episode_fame_score_updated_at,人生の節目タグ,記憶性スコア,共感性スコア,意外性スコア,生成品質スコア,教育的価値,ストーリー品質,事実密度,category_original,episode_importance_score,is_highlight,highlight_rank,highlight_selection_method,事実密度_float,priority_score,impressiveness_score,年代,episode_fame_score_original,教育的価値_original,ストーリー品質_original,事実密度_original,episode_id_original,surprise_score,name_raw,title,affiliation,display_name_original,generated_at,last_modified
,PC302AD8,伊能忠敬,,70,科学・技術,295,あなたと同じ70歳のとき、伊能忠敬は17年間にわたる全国測量の集大成として、精密な日本地図の完成に向けて最後の力を注いでいました。蝦夷地から九州まで、地球一周分にも及ぶ距離を自らの足で歩き続けた彼は、年齢を重ねてもなお測量データの整理と地図の作成作業に没頭しました。若い弟子たちを指導しながら、膨大な観測記録を正確な地図へと仕上げていく姿は、まさに晩年の円熟した技術と執念の結晶でした。50歳で天文学を学び始め、55歳で初めて測量の旅に出た彼の人生は、何歳からでも新しい挑戦ができることを私たちに教えてくれます。その情熱は、日本初の実測による全国地図という偉業として後世に受け継がれました。,ACHIEVEMENT,,,False,実在,,,LLM_GENERATED,,,,2025-12-16 13:25:20,,,,AWARD,,7.0,82.14285714285714,,,7.0,,晩年の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,科学・技術,,,,,,,,60歳以上,,,,,,,,,,,,
,P0898C9B,葛飾北斎,,81,芸術・文化,321,あなたと同じ81歳のとき、葛飾北斎は代表作『富嶽三十六景』を完成させました。70代で着手したこの大作は、浮世絵の常識を覆す革新的な構図と西洋画法を取り入れた遠近法で、富士山を46図（追加10図を含む）も描き分けました。特に「神奈川沖浪裏」は世界的名作として知られています。年齢を重ねてもなお「画狂老人」を名乗り、「70歳までの作品は取るに足らない。73歳でようやく生き物の本質が理解できた」と語った北斎は、この年齢でも技術の向上に貪欲でした。さらに彼は「110歳まで生きれば、一点一画が生きたものになる」と豪語し、生涯現役を貫く姿勢を示しました。晩年の円熟と挑戦心が結実した傑作は、高齢でも創造性の頂点に達することができる証明となっています。,ACHIEVEMENT,,,False,実在,,,LLM_GENERATED,,,,2025-12-16 13:25:30,,,,AWARD,,7.0,87.14285714285714,,,7.0,,晩年の挑戦,9.0,8.0,8.5,9.0,8.5,9.0,9.0,芸術・文化,,,,,,,,60歳以上,,,,,,,,,,,,
,PCFA4BEC,日野原重明,,79,医学・健康,313,あなたと同じ79歳のとき、日野原重明は聖路加国際病院の院長として、医療現場の最前線に立ち続けていました。この年齢を重ねてもなお、彼は週に5日間の外来診療をこなし、朝は6時に起床して執筆活動に励むという驚異的な生活を送っていました。特筆すべきは、高齢者医療の概念を刷新し、「人生の質」を重視した医療を提唱したことです。自らが高齢者となった経験を活かし、患者の心に寄り添う診療を実践しました。また、全国の小学校を訪問して「いのちの授業」を展開し、子どもたちに命の大切さを伝える活動にも精力的に取り組みました。晩年特有の深い洞察力と、衰えることのない情熱で、医療と教育の両面から社会に貢献し続けた姿は、多くの人々に勇気を与えました。,ACHIEVEMENT,,,False,実在,,,LLM_GENERATED,,,,2025-12-16 13:25:38,,,,AWARD,,7.0,87.14285714285714,,,7.0,,晩年の挑戦,9.0,8.0,8.5,9.0,8.5,9.0,9.0,医学・健康,,,,,,,,60歳以上,,,,,,,,,,,,
,PF35F62B,黒柳徹子,,76,エンターテイメント,301,あなたと同じ76歳のとき、黒柳徹子はユニセフ親善大使として30年以上の活動実績を積み重ね、アフガニスタンやアフリカの紛争地域を精力的に訪問していました。2009年には、高齢にもかかわらずアンゴラの地雷被害地域を視察し、子どもたちの教育支援の重要性を訴え続けました。年齢を重ねてもなお、危険な地域への訪問を厭わず、現地の子どもたちと直接触れ合うことで、日本国内での支援の輪を広げることに尽力しました。同時に『徹子の部屋』の司会も継続し、テレビ番組としての最長記録を更新し続けるなど、エンターテイメントと社会貢献活動の両立を体現。その姿は、年齢に関係なく情熱を持ち続けることの大切さを示す模範となりました。,ACHIEVEMENT,,,False,実在,,,LLM_GENERATED,,,,2025-12-16 13:25:46,,,,AWARD,,7.0,87.14285714285714,,,7.0,,晩年の挑戦,9.0,8.0,8.5,9.0,8.5,9.0,9.0,エンターテイメント,,,,,,,,60歳以上,,,,,,,,,,,,
,P4B0C3A0,森光子,,80,エンターテイメント,282,あなたと同じ80歳のとき、森光子は舞台『放浪記』の1500回公演を達成し、なお舞台に立ち続けていました。初演から40年以上、主演女優として演じ続けたこの作品は、彼女のライフワークとなっていました。年齢を重ねてもなお、毎日のスクワット運動を欠かさず、舞台で見せる階段の駆け上がりや側転などのアクションは観客を驚かせました。「舞台に立つことが生きがい」と語り、体力維持のために厳しい自己管理を続ける姿勢は、多くの人々に感動を与えました。80代になっても現役で主演を務め続けた彼女の姿は、年齢は挑戦の障壁ではないことを証明し、高齢者に希望と勇気を与える存在となりました。,ACHIEVEMENT,,,False,実在,,,LLM_GENERATED,,,,2025-12-16 13:25:54,,,,AWARD,,7.0,82.14285714285714,,,7.0,,晩年の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,エンターテイメント,,,,,,,,60歳以上,,,,,,,,,,,,
,P33DB5A0,瀬戸内寂聴,,79,文学,265,あなたと同じ79歳のとき、瀬戸内寂聴は10年の歳月をかけた『源氏物語』全54帖の現代語訳を完成させました。出家後も作家活動を続けてきた彼女は、平安の大作に真正面から取り組み、古典の美しさを現代の言葉で蘇らせることに情熱を注ぎました。膨大な原文と格闘しながら、女性としての感性と人生経験を活かし、光源氏や女性たちの心情を繊細に描き出したのです。年齢を重ねてもなお、新たな創作に挑戦し続ける姿勢は、多くの人々に「人生に遅すぎることはない」という希望を与えました。この偉業は、晩年の円熟した文章力と、若々しい探究心が結実したものでした。,ACHIEVEMENT,,,False,実在,,,LLM_GENERATED,,,,2025-12-16 13:26:03,,,,AWARD,,7.0,82.14285714285714,,,7.0,,晩年の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,文学,,,,,,,,60歳以上,,,,,,,,,,,,
,PEF622C9,ピカソ,,79,芸術・文化,316,あなたと同じ79歳のとき、ピカソは映画監督アンリ=ジョルジュ・クルーゾーとの共同制作による記録映画『ミステリアス・ピカソ』の撮影に挑戦していました。この作品でピカソは、透明なキャンバスに向かって絵を描く様子を撮影され、創造のプロセスそのものを芸術作品として昇華させました。年齢を重ねてもなお実験精神を失わず、新しい表現方法を追求する姿勢は、多くの人々に感銘を与えました。この時期、彼は一日に数点もの作品を制作する驚異的なエネルギーを持ち続け、「私は若い画家のように描くのに一生かかった」という言葉を残しています。晩年の円熟した技術と、子供のような自由な創造性を融合させた彼の姿勢は、芸術に年齢の限界はないことを示す象徴となりました。,ACHIEVEMENT,,,False,実在,,,LLM_GENERATED,,,,2025-12-16 13:26:13,,,,AWARD,,7.0,87.14285714285714,,,7.0,,晩年の挑戦,9.0,8.0,8.5,9.0,8.5,9.0,9.0,芸術・文化,,,,,,,,60歳以上,,,,,,,,,,,,
,PBC4ECE7,黒澤明,,80,映画・演劇,287,あなたと同じ80歳のとき、黒澤明は映画史に残る大作『乱』を完成させました。製作費が膨大で日本では資金調達が難航したこの作品を、フランスの支援を得て5年がかりで実現させたのです。撮影現場では、年齢を重ねてもなお妥協を許さない演出で知られ、何十回もテイクを重ねることも珍しくありませんでした。特に印象的なのは、綿密な絵コンテを自ら描き、壮大な合戦シーンや色彩設計の細部まで指揮した姿です。この作品でカンヌ国際映画祭パルムドール候補となり、世界中から高い評価を受けました。80歳という年齢での大作完成は、創造への情熱と芸術的探求心に年齢の限界はないことを証明する偉業となりました。,ACHIEVEMENT,,,False,実在,,,LLM_GENERATED,,,,2025-12-16 13:26:21,,,,AWARD,,7.0,82.14285714285714,,,7.0,,晩年の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,映画・演劇,,,,,,,,60歳以上,,,,,,,,,,,,
,P7F88681,宮崎駿,,79,アニメ・漫画・ゲーム,318,あなたと同じ79歳のとき、宮崎駿は長編アニメーション映画『君たちはどう生きるか』の制作に取り組んでいました。2013年に『風立ちぬ』公開後、長編映画からの引退を表明したものの、年齢を重ねてもなお創作への情熱は衰えることなく、わずか数年後には新作の構想を練り始めました。スタジオジブリのスタッフたちは、80歳を目前にした巨匠が、手描きアニメーションという膨大な労力を要する手法にこだわり続ける姿に驚嘆しました。「引退」という言葉を何度も口にしながらも、描きたいものがある限り筆を置けない姿勢は、創作者としての真摯な生き方を示すものでした。晩年においても妥協を許さず、新たな挑戦を続ける姿は、年齢は創造性の限界ではないことを証明しています。,ACHIEVEMENT,,,False,実在,,,LLM_GENERATED,,,,2025-12-16 13:26:30,,,,AWARD,,7.0,87.14285714285714,,,7.0,,晩年の挑戦,9.0,8.0,8.5,9.0,8.5,9.0,9.0,アニメ・漫画・ゲーム,,,,,,,,60歳以上,,,,,,,,,,,,
,PED05B4D,吉田茂,,72,政治・社会,297,あなたと同じ72歳のとき、吉田茂は『回想十年』を刊行し、占領期から講和条約締結までの激動の日々を克明に記録しました。首相退任から3年、年齢を重ねてもなお、戦後日本の再建に捧げた歳月を後世に伝える使命感に燃えていました。この回想録では、マッカーサーとの交渉や講和条約締結の舞台裏が生々しく綴られ、当時の政治判断の真意が明かされています。執筆にあたり吉田は、単なる自伝ではなく歴史的記録として正確を期すため、膨大な資料を読み返し、関係者への取材も重ねました。晩年の円熟した筆致で綴られたこの著作は、戦後史研究の第一級資料となり、政治家の経験と知恵が如何に貴重な遺産となるかを示す好例となっています。,ACHIEVEMENT,,,False,実在,,,LLM_GENERATED,,,,2025-12-16 13:26:39,,,,AWARD,,7.0,82.14285714285714,,,7.0,,晩年の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,政治・社会,,,,,,,,60歳以上,,,,,,,,,,,,
