﻿episode_id,person_id,person_name,episode_count,age,category,char_count,episode_text,episode_type,fact_check_result,group_name,is_group_member,person_type,quality_score,slot,source,tier,week,work_title,generation_timestamp,fame_tier,wikipedia_ja,textbook,award_level,notoriety,fame_score,composite_score,fame_score_updated_at,episode_fame_tier,episode_fame_score,episode_fame_score_updated_at,人生の節目タグ,記憶性スコア,共感性スコア,意外性スコア,生成品質スコア,教育的価値,ストーリー品質,事実密度,category_original,episode_importance_score,is_highlight,highlight_rank,highlight_selection_method,事実密度_float,priority_score,impressiveness_score,年代,episode_fame_score_original,教育的価値_original,ストーリー品質_original,事実密度_original,episode_id_original,surprise_score,name_raw,title,affiliation,display_name_original,generated_at,last_modified
,PC302AD8,伊能忠敬,,71,科学・技術,295,あなたと同じ71歳のとき、伊能忠敬は17年にわたる測量の集大成として、『大日本沿海輿地全図』の完成に向けて最後の力を注いでいました。50歳を過ぎてから天文学を学び始め、55歳で第一次測量に出発した彼は、年齢を重ねてもなお、10回に及ぶ全国測量を成し遂げました。晩年は体力の衰えと闘いながらも、膨大な測量データの整理と地図の作成作業を弟子たちとともに進めました。この時期、彼の円熟した技術と経験は、当時世界最高水準の精度を誇る日本地図を生み出す原動力となりました。「老いてなお学び、挑戦し続ける」という姿勢は、高齢になっても新しいことに挑戦できるという希望を、現代の私たちにも与えてくれます。,ACHIEVEMENT,,,False,実在,,,LLM_GENERATED,,,,2025-12-16 14:54:59,,,,AWARD,,7.0,82.14285714285714,,,7.0,,晩年の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,科学・技術,,,,,,,,60歳以上,,,,,,,,,,,,
,P0898C9B,葛飾北斎,,79,芸術・文化,296,あなたと同じ79歳のとき、葛飾北斎は代表作「富嶽三十六景」を完成させました。年齢を重ねてもなお創作意欲は衰えることなく、むしろ円熟の境地に達していました。特に「神奈川沖浪裏」は、荒れ狂う波と富士山を配した構図で世界的な名作となりました。北斎は「70歳までの作品は取るに足らない」と語り、75歳を過ぎてようやく真の画技に到達したと述べています。この時期、彼は「画狂老人卍」と号し、90歳で天命を全うするまで、あと10年生きれば真の絵師になれると信じて筆を握り続けました。晩年の北斎の姿は、年齢に関係なく技術を磨き続け、新たな境地を目指す芸術家の理想像として、今も多くの人々に勇気を与えています。,ACHIEVEMENT,,,False,実在,,,LLM_GENERATED,,,,2025-12-16 14:55:07,,,,AWARD,,7.0,82.14285714285714,,,7.0,,晩年の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,芸術・文化,,,,,,,,60歳以上,,,,,,,,,,,,
,PCFA4BEC,日野原重明,,71,医学・健康,315,あなたと同じ71歳のとき、日野原重明は聖路加国際病院の院長として、1970年に日本で初めて「人間ドック」の本格的なシステムを確立し、予防医学の重要性を説き続けていました。この時期、彼は多忙な診療の傍ら、生活習慣病の概念を日本に広めることに尽力し、「成人病」という呼称を「生活習慣病」に改めるよう提唱しました。年齢を重ねてもなお、医療現場の最前線に立ちながら、患者一人ひとりと丁寧に向き合う姿勢を貫き、医学教育にも情熱を注ぎました。特に、医師は病気だけでなく人間全体を診るべきだという全人的医療の理念を、若い医師たちに熱心に伝え続けていました。この時期の彼の活動は、高齢になっても社会に貢献し続けることの意義を示す模範となりました。,ACHIEVEMENT,,,False,実在,,,LLM_GENERATED,,,,2025-12-16 14:55:16,,,,AWARD,,7.0,87.14285714285714,,,7.0,,晩年の挑戦,9.0,8.0,8.5,9.0,8.5,9.0,9.0,医学・健康,,,,,,,,60歳以上,,,,,,,,,,,,
,PF35F62B,黒柳徹子,,79,エンターテイメント,310,あなたと同じ79歳のとき、黒柳徹子はユニセフ親善大使として30年以上の活動実績を重ね、世界各地の子どもたちのために精力的に働き続けていました。2012年には、アフリカのソマリアを訪問し、紛争と干ばつに苦しむ子どもたちの現状を自らの目で確かめ、日本に伝える使命を果たしました。過酷な環境下での取材にもかかわらず、年齢を重ねてもなお現地に赴く姿勢を貫き、「子どもたちの笑顔を見るためなら、どこへでも行く」と語りました。同時に『徹子の部屋』の司会も継続し、エンターテイナーとしても第一線で活躍。晩年においても、テレビという影響力のある場を通じて社会貢献の重要性を発信し続け、年齢は挑戦の障壁ではないことを身をもって示しました。,ACHIEVEMENT,,,False,実在,,,LLM_GENERATED,,,,2025-12-16 14:55:24,,,,AWARD,,7.0,87.14285714285714,,,7.0,,晩年の挑戦,9.0,8.0,8.5,9.0,8.5,9.0,9.0,エンターテイメント,,,,,,,,60歳以上,,,,,,,,,,,,
,P4B0C3A0,森光子,,73,エンターテイメント,288,あなたと同じ73歳のとき、森光子は舞台『放浪記』の主演を続け、驚異的な体力と情熱で観客を魅了していました。この作品は1961年の初演から彼女のライフワークとなり、林芙美子の波乱の人生を演じ続けました。73歳という年齢を感じさせない舞台での動き、特に有名な「でんぐり返し」を披露し続ける姿は、多くの人々に感動を与えました。毎日のスクワット運動など厳しい体調管理を欠かさず、「舞台に立つことが生きがい」と語り、年齢を重ねてもなお、女優として第一線で活躍する姿勢を貫きました。その献身的な姿勢は、高齢になっても情熱を持ち続けることの大切さを示す、まさに生涯現役の象徴となったのです。,ACHIEVEMENT,,,False,実在,,,LLM_GENERATED,,,,2025-12-16 14:55:32,,,,AWARD,,7.0,82.14285714285714,,,7.0,,晩年の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,エンターテイメント,,,,,,,,60歳以上,,,,,,,,,,,,
,P33DB5A0,瀬戸内寂聴,,72,文学,271,あなたと同じ72歳のとき、瀬戸内寂聴は10年の歳月をかけた『源氏物語』全54帖の現代語訳を完成させました。出家後も旺盛な創作活動を続けていた彼女は、古典文学の最高峰に挑み続け、1998年についにこの大事業を成し遂げたのです。原文の美しさを損なわず、現代の読者にも理解しやすい訳文は高く評価されました。年齢を重ねてもなお、文学への情熱を失わず、膨大な古典作品と向き合い続けた姿勢は、多くの人々に感銘を与えました。この偉業は、晩年こそが人生の集大成となりうることを示す象徴的な出来事となり、高齢になっても大きな挑戦ができることを世に示したのです。,ACHIEVEMENT,,,False,実在,,,LLM_GENERATED,,,,2025-12-16 14:55:40,,,,AWARD,,7.0,82.14285714285714,,,7.0,,晩年の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,文学,,,,,,,,60歳以上,,,,,,,,,,,,
,PEF622C9,ピカソ,,85,芸術・文化,289,あなたと同じ85歳のとき、ピカソは驚異的な創作意欲で世界を驚かせていました。1966年、彼は南フランスのムージャンで、若い芸術家たちをも圧倒する制作ペースで絵画や彫刻に取り組んでいました。この時期、ピカソは1日に数点もの作品を完成させることがあり、年間で数百点もの作品を生み出しました。特筆すべきは、彼が過去の巨匠たちの作品を大胆に再解釈する連作に挑戦していたことです。ベラスケスやマネの名画を独自の視点で描き直し、年齢を重ねてもなお革新的な表現を追求し続けました。「年齢は単なる数字に過ぎない」という彼の言葉通り、晩年のピカソは創造性に限界がないことを身をもって示したのです。,ACHIEVEMENT,,,False,実在,,,LLM_GENERATED,,,,2025-12-16 14:55:49,,,,AWARD,,7.0,82.14285714285714,,,7.0,,晩年の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,芸術・文化,,,,,,,,60歳以上,,,,,,,,,,,,
,PBC4ECE7,黒澤明,,73,映画・演劇,300,あなたと同じ73歳のとき、黒澤明は大作『乱』を完成させ、世界に問いました。国内での資金調達に苦しみ、フランスのセルジュ・シルベルマンの支援でようやく実現したこの作品は、シェイクスピアの「リア王」を戦国時代に置き換えた壮大な叙事詩でした。撮影現場では、年齢を重ねてもなお細部へのこだわりは衰えず、何百枚もの絵コンテを自ら描き、衣装の色彩設計まで完璧に指示しました。『乱』はカンヌ国際映画祭でパルムドール候補となり、衣装デザイン賞でアカデミー賞を受賞。晩年の黒澤は、かつての栄光に安住せず、むしろ円熟の技と情熱で映画史に残る傑作を生み出し、高齢になっても創造的挑戦を続けることの意義を世界に示したのです。,ACHIEVEMENT,,,False,実在,,,LLM_GENERATED,,,,2025-12-16 14:55:58,,,,AWARD,,7.0,82.14285714285714,,,7.0,,晩年の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,映画・演劇,,,,,,,,60歳以上,,,,,,,,,,,,
,P7F88681,宮崎駿,,70,アニメ・漫画・ゲーム,328,あなたと同じ70歳のとき、宮崎駿は『風立ちぬ』を完成させ、これを最後の長編作品として引退を表明しました。零戦設計者・堀越二郎の半生を描いたこの作品は、戦争と創造の矛盾という重いテーマに真正面から向き合った意欲作でした。年齢を重ねてもなお、彼は若手スタッフとともに制作現場に立ち続け、一枚一枚の原画に妥協を許しませんでした。公開後、作品は賛否両論を巻き起こしましたが、興行収入120億円を超える大ヒットを記録。ベネチア国際映画祭では満場の拍手喝采を受けました。引退会見で「長編アニメは体力の限界」と語った宮崎は、それでも創作への情熱を消すことなく、後に短編制作へと歩みを進めていくことになります。晩年においても挑戦を続ける姿は、多くの人々に勇気を与えました。,ACHIEVEMENT,,,False,実在,,,LLM_GENERATED,,,,2025-12-16 14:56:07,,,,AWARD,,7.0,87.14285714285714,,,7.0,,晩年の挑戦,9.0,8.0,8.5,9.0,8.5,9.0,9.0,アニメ・漫画・ゲーム,,,,,,,,60歳以上,,,,,,,,,,,,
,PED05B4D,吉田茂,,80,政治・社会,306,あなたと同じ80歳のとき、吉田茂は自らの政治人生を振り返る『回想十年』を刊行しました。1957年、首相退任から2年が経過したこの時期、彼は戦後日本の復興と独立回復に捧げた歳月を冷静に綴りました。年齢を重ねてもなお、その筆致は鋭く、占領期の対米交渉や講和条約締結の舞台裏を率直に記述しています。この著作は単なる回顧録ではなく、後世の政治家たちへの教訓として、国家の独立と尊厳を守ることの重要性を説いたものでした。晩年の吉田は大磯の自邸で執筆に励み、経験から得た政治哲学を次世代に継承しようとする強い意志を示しました。この姿勢は、人生の晩年こそが、蓄積された知恵を社会に還元する貴重な時期であることを物語っています。,ACHIEVEMENT,,,False,実在,,,LLM_GENERATED,,,,2025-12-16 14:56:17,,,,AWARD,,7.0,87.14285714285714,,,7.0,,晩年の挑戦,9.0,8.0,8.5,9.0,8.5,9.0,9.0,政治・社会,,,,,,,,60歳以上,,,,,,,,,,,,
