﻿episode_id,person_id,person_name,episode_count,age,category,char_count,episode_text,episode_type,fact_check_result,group_name,is_group_member,person_type,quality_score,slot,source,tier,week,work_title,generation_timestamp,fame_tier,wikipedia_ja,textbook,award_level,notoriety,fame_score,composite_score,fame_score_updated_at,episode_fame_tier,episode_fame_score,episode_fame_score_updated_at,人生の節目タグ,記憶性スコア,共感性スコア,意外性スコア,生成品質スコア,教育的価値,ストーリー品質,事実密度,category_original,episode_importance_score,is_highlight,highlight_rank,highlight_selection_method,事実密度_float,priority_score,impressiveness_score,年代,episode_fame_score_original,教育的価値_original,ストーリー品質_original,事実密度_original,episode_id_original,surprise_score,name_raw,title,affiliation,display_name_original,generated_at,last_modified
,PC302AD8,伊能忠敬,,72,科学・技術,272,あなたと同じ72歳のとき、伊能忠敬は17年間にわたる全国測量の集大成として、精密な日本地図の完成に向けて最後の力を注いでいました。50歳を過ぎてから天文学を学び始め、55歳で第一次測量に出発した彼は、年齢を重ねてもなお情熱を失わず、蝦夷地から九州まで地球一周分にも及ぶ距離を歩き続けました。晩年は体力の衰えと闘いながらも、膨大な測量データの整理と地図の作成作業を指揮し、弟子たちを育成することに心血を注ぎました。彼の不屈の精神は、人生の後半から始めた事業であっても、継続と努力によって歴史に残る偉業を成し遂げられることを私たちに教えてくれます。,ACHIEVEMENT,,,False,実在,,,LLM_GENERATED,,,,2025-12-16 15:32:17,,,,AWARD,,7.0,82.14285714285714,,,7.0,,晩年の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,科学・技術,,,,,,,,60歳以上,,,,,,,,,,,,
,P0898C9B,葛飾北斎,,81,芸術・文化,300,あなたと同じ81歳のとき、葛飾北斎は代表作「富嶽三十六景」を完成させました。70代で始めたこのシリーズは、富士山を様々な角度から描いた革新的な作品群で、特に「神奈川沖浪裏」は世界的に知られる傑作となりました。年齢を重ねてもなお、北斎は「あと10年、いや5年あれば真の画工になれる」と語り、技術の向上に貪欲でした。実際、この時期の作品には若い頃にはなかった大胆な構図と深い洞察が表れています。晩年の北斎は「画狂老人卍」と号し、90歳で亡くなるまで筆を握り続けました。「もっと長く生きられれば、本物の絵が描けたのに」という言葉は、創作への情熱が年齢とともに衰えるどころか、むしろ深まることを示しています。,ACHIEVEMENT,,,False,実在,,,LLM_GENERATED,,,,2025-12-16 15:32:25,,,,AWARD,,7.0,82.14285714285714,,,7.0,,晩年の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,芸術・文化,,,,,,,,60歳以上,,,,,,,,,,,,
,PCFA4BEC,日野原重明,,77,医学・健康,273,あなたと同じ77歳のとき、日野原重明は聖路加国際病院の院長として精力的に活動していました。1988年のこの年、彼は従来の医療の枠を超えた「新老人運動」の構想を温めながら、予防医学の重要性を説き続けていました。毎朝5時に起床し、病院での診療や回診をこなしながら、全国各地での講演活動も精力的に行っていました。年齢を重ねてもなお、彼は「人生は与えられた時間をどう使うかが大切」という信念のもと、医学教育の改革にも情熱を注ぎ、患者中心の医療を実践し続けました。この時期から、100歳を超えても現役で活躍する彼の伝説的な生涯の基盤が築かれていったのです。,ACHIEVEMENT,,,False,実在,,,LLM_GENERATED,,,,2025-12-16 15:32:33,,,,AWARD,,7.0,82.14285714285714,,,7.0,,晩年の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,医学・健康,,,,,,,,60歳以上,,,,,,,,,,,,
,PF35F62B,黒柳徹子,,78,エンターテイメント,288,あなたと同じ78歳のとき、黒柳徹子はユニセフ親善大使として、アフリカのアンゴラを訪問しました。内戦で傷ついた子どもたちと直接触れ合い、地雷除去の現場も視察するという過酷な活動でしたが、彼女は「子どもたちの笑顔を見ると、自分にできることをもっとしたいと思う」と語りました。年齢を重ねてもなお、現地での支援活動に情熱を注ぎ続け、帰国後はテレビ番組『徹子の部屋』で自らの体験を伝え、多くの人々に国際協力の大切さを訴えました。この姿勢は、晩年における社会貢献の素晴らしい模範となり、年齢に関係なく世界の子どもたちのために行動し続ける彼女の生き方は、多くの人々に勇気と希望を与えました。,ACHIEVEMENT,,,False,実在,,,LLM_GENERATED,,,,2025-12-16 15:32:42,,,,AWARD,,7.0,82.14285714285714,,,7.0,,晩年の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,エンターテイメント,,,,,,,,60歳以上,,,,,,,,,,,,
,P4B0C3A0,森光子,,76,エンターテイメント,286,あなたと同じ76歳のとき、森光子は舞台『放浪記』の通算1500回公演を達成しました。1961年の初演から40年以上にわたり、林芙美子の自伝的小説を演じ続けた彼女は、年齢を重ねてもなお、毎日のスクワット運動を欠かさず、舞台での激しい動きを維持していました。稽古場では若い共演者たちと同じように床に座り、立ち上がる動作を繰り返す姿が話題となり、「森光子のスクワット」として多くの人々に健康法として知られるようになりました。この時期も年間100回近い公演をこなし、「舞台に立つことが生きがい」と語る彼女の姿は、高齢になっても情熱を持ち続けることの大切さを多くの人々に示しました。,ACHIEVEMENT,,,False,実在,,,LLM_GENERATED,,,,2025-12-16 15:32:49,,,,AWARD,,7.0,82.14285714285714,,,7.0,,晩年の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,エンターテイメント,,,,,,,,60歳以上,,,,,,,,,,,,
,P33DB5A0,瀬戸内寂聴,,85,文学,292,あなたと同じ85歳のとき、瀬戸内寂聴は10年の歳月をかけた『源氏物語』全54帖の現代語訳を完成させました。出家後も旺盛な創作活動を続けていた彼女は、平安の大作に真正面から取り組み、古典の世界を現代の読者に届けることに情熱を注ぎました。この偉業について「源氏と心中するつもりで訳した」と語り、年齢を重ねてもなお、新たな大仕事に挑戦する姿勢を貫きました。同時期には全国各地で法話を続け、多くの人々に生きる勇気を与え続けました。晩年の円熟した文章力と、若き日から培った文学への深い理解が結実したこの業績は、高齢になっても大きな仕事を成し遂げられることを示す、希望に満ちた実例となっています。,ACHIEVEMENT,,,False,実在,,,LLM_GENERATED,,,,2025-12-16 15:32:59,,,,AWARD,,7.0,82.14285714285714,,,7.0,,晩年の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,文学,,,,,,,,60歳以上,,,,,,,,,,,,
,PEF622C9,ピカソ,,74,芸術・文化,321,あなたと同じ74歳のとき、ピカソは映画監督ジャン・コクトーとともに南フランスで過ごし、連作「アルジェの女たち」の制作に没頭していました。この作品は、尊敬するドラクロワへのオマージュとして、15のヴァリエーションを2ヶ月間で描き上げるという驚異的な創作でした。年齢を重ねてもなお、新しい表現への探求心は衰えることなく、むしろ若い頃以上の自由な筆致で、色彩と形態の実験を大胆に推し進めました。この時期のピカソは「私は若くなるために長い時間がかかった」と語り、晩年こそが真の芸術的自由を獲得した時期であることを示しました。70代の円熟した技術と、衰えることのない創造への情熱が融合した傑作群は、年齢が創造性の限界ではないことを世界に証明したのです。,ACHIEVEMENT,,,False,実在,,,LLM_GENERATED,,,,2025-12-16 15:33:08,,,,AWARD,,7.0,87.14285714285714,,,7.0,,晩年の挑戦,9.0,8.0,8.5,9.0,8.5,9.0,9.0,芸術・文化,,,,,,,,60歳以上,,,,,,,,,,,,
,PBC4ECE7,黒澤明,,80,映画・演劇,300,あなたと同じ80歳のとき、黒澤明は大作『乱』を完成させ、世界に衝撃を与えました。この作品の製作は困難を極め、日本国内で資金調達ができず、フランスの支援を受けての実現でした。80歳という高齢にもかかわらず、黒澤は険しい山岳地帯での大規模なロケを敢行し、何百人ものエキストラを指揮しました。特に圧巻だったのは、実際に城を建設して燃やすシーンの撮影です。年齢を重ねてもなお、妥協を許さない完璧主義と創造への情熱は衰えることなく、『乱』はカンヌ国際映画祭で高い評価を受け、アカデミー賞にもノミネートされました。この作品は、芸術家として円熟の境地に達した黒澤が、人間の業と老いをテーマに描いた傑作となりました。,ACHIEVEMENT,,,False,実在,,,LLM_GENERATED,,,,2025-12-16 15:33:17,,,,AWARD,,7.0,82.14285714285714,,,7.0,,晩年の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,映画・演劇,,,,,,,,60歳以上,,,,,,,,,,,,
,P7F88681,宮崎駿,,82,アニメ・漫画・ゲーム,302,あなたと同じ82歳のとき、宮崎駿は長編アニメーション映画『風立ちぬ』を完成させ、2013年に公開しました。零戦設計者・堀越二郎の生涯を描いたこの作品で、彼は戦争と創造の矛盾、美しいものを作りたいという人間の純粋な欲望と、その結果生まれる兵器という現実に真正面から向き合いました。公開時には「これが最後の作品」と引退を表明しましたが、年齢を重ねてもなお表現者としての情熱は衰えず、後に長編アニメーション制作に復帰することになります。82歳という年齢で、自身の人生を総括するような深い主題に挑み、興行収入120億円を超える大ヒットを記録したことは、創造力に年齢の限界はないことを示す感動的な事例となりました。,ACHIEVEMENT,,,False,実在,,,LLM_GENERATED,,,,2025-12-16 15:33:26,,,,AWARD,,7.0,87.14285714285714,,,7.0,,晩年の挑戦,9.0,8.0,8.5,9.0,8.5,9.0,9.0,アニメ・漫画・ゲーム,,,,,,,,60歳以上,,,,,,,,,,,,
,PED05B4D,吉田茂,,85,政治・社会,277,あなたと同じ85歳のとき、吉田茂は政界を退いてなお、戦後日本の進路について積極的に発言を続けていました。1963年、大磯の自邸「海千山千楼」で多くの政治家や財界人を迎え、葉巻を燻らせながら辛辣な政治批判を展開する姿は「大磯詣で」と呼ばれました。年齢を重ねてもなお、その鋭い洞察力と毒舌は健在で、後進の政治家たちに緊張感を与え続けました。かつて占領下で日本の独立回復に尽力した経験から、日米関係や憲法問題について独自の見解を示し、戦後政治の生き証人として重要な役割を果たしました。晩年まで衰えることのない知性と気概は、高齢者の可能性を示す象徴的存在でした。,ACHIEVEMENT,,,False,実在,,,LLM_GENERATED,,,,2025-12-16 15:33:34,,,,AWARD,,7.0,82.14285714285714,,,7.0,,晩年の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,政治・社会,,,,,,,,60歳以上,,,,,,,,,,,,
