﻿episode_id,person_id,person_name,episode_count,age,category,char_count,episode_text,episode_type,fact_check_result,group_name,is_group_member,person_type,quality_score,slot,source,tier,week,work_title,generation_timestamp,fame_tier,wikipedia_ja,textbook,award_level,notoriety,fame_score,composite_score,fame_score_updated_at,episode_fame_tier,episode_fame_score,episode_fame_score_updated_at,人生の節目タグ,記憶性スコア,共感性スコア,意外性スコア,生成品質スコア,教育的価値,ストーリー品質,事実密度,category_original,episode_importance_score,is_highlight,highlight_rank,highlight_selection_method,事実密度_float,priority_score,impressiveness_score,年代,episode_fame_score_original,教育的価値_original,ストーリー品質_original,事実密度_original,episode_id_original,surprise_score,name_raw,title,affiliation,display_name_original,generated_at,last_modified
,PC302AD8,伊能忠敬,,71,科学・技術,290,あなたと同じ71歳のとき、伊能忠敬は17年にわたる測量の集大成となる「大日本沿海輿地全図」の完成を目前にしていました。しかし年齢を重ねてもなお測量への情熱は衰えず、体調の不安を抱えながらも江戸の自宅で弟子たちとともに膨大な測量データの整理と地図の仕上げ作業に没頭していました。50歳を過ぎてから始めた測量事業は、当時としては驚異的な高齢での大事業でしたが、彼は「学問に遅すぎることはない」という信念のもと、最後まで精密な地図作りに心血を注ぎました。この年、彼の作り上げた日本地図は世界水準の正確さを誇り、日本の測量技術の高さを示す歴史的偉業として後世に受け継がれることになります。,ACHIEVEMENT,,,False,実在,,,LLM_GENERATED,,,,2025-12-16 14:02:29,,,,AWARD,,7.0,82.14285714285714,,,7.0,,晩年の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,科学・技術,,,,,,,,60歳以上,,,,,,,,,,,,
,P0898C9B,葛飾北斎,,85,芸術・文化,278,あなたと同じ85歳のとき、葛飾北斎は「画狂老人卍」と号し、なお旺盛な創作意欲を燃やしていました。代表作『富嶽三十六景』を70代で完成させた後も筆を置くことなく、この年には『富嶽百景』の制作に取り組んでいました。北斎は「七十年前、画いたものは取るに足らぬものばかり。七十三歳にしてようやく鳥獣虫魚の骨格や草木の生態を悟った」と語り、「百歳になれば神妙の域に達し、百十歳では一点一画が生きているようになる」と豪語していました。年齢を重ねてもなお向上心を失わず、むしろ晩年こそが真の芸術的成熟期だと信じて制作に没頭する姿は、生涯現役を貫く芸術家の究極の姿でした。,ACHIEVEMENT,,,False,実在,,,LLM_GENERATED,,,,2025-12-16 14:02:39,,,,AWARD,,7.0,82.14285714285714,,,7.0,,晩年の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,芸術・文化,,,,,,,,60歳以上,,,,,,,,,,,,
,PCFA4BEC,日野原重明,,80,医学・健康,276,あなたと同じ80歳のとき、日野原重明は聖路加国際病院の院長として現役で活躍していました。この年齢を重ねてもなお、彼は「生涯現役」を体現し、毎朝5時に起床して執筆や診療に励む日々を送っていました。特筆すべきは、80歳を過ぎても新しい挑戦を続けたことです。小学生に「いのちの授業」を始め、全国を飛び回って命の大切さを伝えました。また、高齢者医療の改革にも情熱を注ぎ、「人間は何歳になっても新しいことを始められる」という信念のもと、予防医学の普及に尽力しました。晩年の円熟した知恵と、衰えることのない探究心で、日本の医療界に新たな視点をもたらし続けたのです。,ACHIEVEMENT,,,False,実在,,,LLM_GENERATED,,,,2025-12-16 14:02:47,,,,AWARD,,7.0,82.14285714285714,,,7.0,,晩年の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,医学・健康,,,,,,,,60歳以上,,,,,,,,,,,,
,PF35F62B,黒柳徹子,,70,エンターテイメント,295,あなたと同じ70歳のとき、黒柳徹子はユニセフ親善大使として、アフリカや中東の紛争地域を精力的に訪問していました。1984年のアジア人初のユニセフ親善大使就任から20年以上が経過しても、年齢を重ねてもなお現地の子どもたちとの交流に情熱を注ぎ続けました。2005年には危険が伴う地域への訪問も厭わず、自らの目で見た現実を日本に伝えることで支援の輪を広げることに尽力しました。同時に『徹子の部屋』の司会も継続し、30年を超える長寿番組として記録を更新。晩年期に入ってもなお、テレビの第一線で活躍しながら国際的な人道支援活動を両立させる姿は、高齢者の可能性と社会貢献の重要性を示す模範となりました。,ACHIEVEMENT,,,False,実在,,,LLM_GENERATED,,,,2025-12-16 14:02:56,,,,AWARD,,7.0,82.14285714285714,,,7.0,,晩年の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,エンターテイメント,,,,,,,,60歳以上,,,,,,,,,,,,
,P4B0C3A0,森光子,,83,エンターテイメント,259,あなたと同じ83歳のとき、森光子は舞台『放浪記』の2000回公演という前人未到の記録を達成しました。1961年の初演から48年、80歳を超えてなお、スクワットを日課とする鍛錬を欠かさず、若き日の放浪作家・林芙美子を演じ続けました。舞台では階段を駆け上がり、畳に倒れ込む激しい動きも披露。「お客様が来てくださる限り続けたい」と語り、年齢を重ねてもなお、役者としての情熱と肉体を維持する姿は、多くの人々に感動と勇気を与えました。この偉業は、高齢になっても挑戦し続けることの尊さを示す、日本演劇史に輝く金字塔となっています。,ACHIEVEMENT,,,False,実在,,,LLM_GENERATED,,,,2025-12-16 14:03:04,,,,AWARD,,7.0,82.14285714285714,,,7.0,,晩年の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,エンターテイメント,,,,,,,,60歳以上,,,,,,,,,,,,
,P33DB5A0,瀬戸内寂聴,,84,文学,272,あなたと同じ84歳のとき、瀬戸内寂聴は10年の歳月をかけた『源氏物語』全54帖の現代語訳を完成させました。出家した僧侶でありながら、平安時代の恋愛物語を現代に蘇らせるこの大仕事に、74歳から取り組み始めたのです。原文の雅な世界を損なわず、現代の読者にも分かりやすい言葉で表現するため、一文一文に心血を注ぎました。完成時には「紫式部と対話しながら訳した10年間でした」と語り、年齢を重ねてもなお、古典文学への情熱と創作への意欲を失わない姿勢を示しました。この偉業は、晩年における知的挑戦の素晴らしい実例として、多くの人々に勇気を与え続けています。,ACHIEVEMENT,,,False,実在,,,LLM_GENERATED,,,,2025-12-16 14:03:12,,,,AWARD,,7.0,82.14285714285714,,,7.0,,晩年の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,文学,,,,,,,,60歳以上,,,,,,,,,,,,
,PEF622C9,ピカソ,,81,芸術・文化,280,あなたと同じ81歳のとき、ピカソは驚異的な創造力を発揮していました。1962年、彼は「アルジェの女たち」連作を完成させた後も制作意欲は衰えることなく、南フランスのムージャンのアトリエで毎日のように絵筆を握り続けました。この時期、彼は若い頃の技法に立ち返りながらも、長年培った表現の自由さで大胆な色彩と形態の実験を重ねていました。年齢を重ねてもなお「芸術に完成はない、あるのは終わりなき探求だけだ」と語り、一日に何枚もの作品を生み出す情熱は周囲を圧倒しました。晩年のピカソは、技術の円熟と若々しい実験精神が融合した、まさに芸術家としての到達点を示していたのです。,ACHIEVEMENT,,,False,実在,,,LLM_GENERATED,,,,2025-12-16 14:03:22,,,,AWARD,,7.0,82.14285714285714,,,7.0,,晩年の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,芸術・文化,,,,,,,,60歳以上,,,,,,,,,,,,
,PBC4ECE7,黒澤明,,77,映画・演劇,339,あなたと同じ77歳のとき、黒澤明は大作『乱』を完成させ、世界にその健在ぶりを示しました。国内での資金調達に苦労し、フランスの支援を受けて実現したこの作品は、シェイクスピアの「リア王」を戦国時代に置き換えた壮大な叙事詩です。撮影現場では、年齢を重ねてもなお完璧主義を貫き、細部まで描いた絵コンテを基に、若いスタッフを圧倒する情熱で指揮を執りました。特に燃え盛る城のシーンでは、実際に巨大なセットを炎上させる迫力ある演出を敢行。この作品はカンヌ国際映画祭でパルム・ドール候補となり、アカデミー賞では監督賞にノミネートされるなど国際的に高い評価を受けました。晩年の黒澤は、創作への情熱が衰えることなく、むしろ円熟した技術と深い人間洞察によって、映画史に残る傑作を生み出し続けたのです。,ACHIEVEMENT,,,False,実在,,,LLM_GENERATED,,,,2025-12-16 14:03:32,,,,AWARD,,7.0,87.14285714285714,,,7.0,,晩年の挑戦,9.0,8.0,8.5,9.0,8.5,9.0,9.0,映画・演劇,,,,,,,,60歳以上,,,,,,,,,,,,
,P7F88681,宮崎駿,,73,アニメ・漫画・ゲーム,311,あなたと同じ73歳のとき、宮崎駿は長編アニメーション映画『風立ちぬ』を公開し、これを最後の作品として引退を表明しました。零戦設計者・堀越二郎の半生を描いたこの作品には、戦争と創造、夢と現実という重いテーマが込められ、年齢を重ねてもなお、むしろ晩年だからこそ描ける深い人間洞察が随所に光りました。「生きねば。」というキャッチコピーには、長年アニメーション制作に情熱を注いできた巨匠の人生哲学が凝縮されています。制作現場では若手スタッフに厳しく指導しながらも、自らペンを握り続ける姿勢を貫き、創作への飽くなき探求心を示しました。この作品は興行収入120億円を超える大ヒットとなり、円熟した表現力で多くの人々に感動を与えました。,ACHIEVEMENT,,,False,実在,,,LLM_GENERATED,,,,2025-12-16 14:03:41,,,,AWARD,,7.0,87.14285714285714,,,7.0,,晩年の挑戦,9.0,8.0,8.5,9.0,8.5,9.0,9.0,アニメ・漫画・ゲーム,,,,,,,,60歳以上,,,,,,,,,,,,
,PED05B4D,吉田茂,,83,政治・社会,288,あなたと同じ83歳のとき、吉田茂は回想録『回想十年』を刊行し、占領下の日本と講和への道のりを克明に記録しました。首相退任から4年、年齢を重ねてもなお、戦後日本の礎を築いた自らの政治判断を後世に伝える使命感に燃えていました。この著作では、マッカーサーとの交渉秘話や、サンフランシスコ講和会議での苦悩が率直に綴られています。政界を退いた後も大磯の自宅で多くの政治家や財界人を迎え、「大磯詣で」と呼ばれる影響力を保ち続けました。晩年の吉田は、単なる回顧にとどまらず、日本の独立と復興という歴史的使命を成し遂げた政治家として、その経験と知恵を次世代に継承することに情熱を注いだのです。,ACHIEVEMENT,,,False,実在,,,LLM_GENERATED,,,,2025-12-16 14:03:49,,,,AWARD,,7.0,82.14285714285714,,,7.0,,晩年の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,政治・社会,,,,,,,,60歳以上,,,,,,,,,,,,
