﻿episode_id,person_id,person_name,episode_count,age,category,char_count,episode_text,episode_type,fact_check_result,group_name,is_group_member,person_type,quality_score,slot,source,tier,week,work_title,generation_timestamp,fame_tier,wikipedia_ja,textbook,award_level,notoriety,fame_score,composite_score,fame_score_updated_at,episode_fame_tier,episode_fame_score,episode_fame_score_updated_at,人生の節目タグ,記憶性スコア,共感性スコア,意外性スコア,生成品質スコア,教育的価値,ストーリー品質,事実密度,category_original,episode_importance_score,is_highlight,highlight_rank,highlight_selection_method,事実密度_float,priority_score,impressiveness_score,年代,episode_fame_score_original,教育的価値_original,ストーリー品質_original,事実密度_original,episode_id_original,surprise_score,name_raw,title,affiliation,display_name_original,generated_at,last_modified
,PC302AD8,伊能忠敬,,71,科学・技術,320,あなたと同じ71歳のとき、伊能忠敬は17年にわたる測量の集大成として、精密な日本地図の完成に向けて最後の力を注いでいました。50歳を過ぎてから天文学を学び始め、55歳で第一次測量に出発した彼は、年齢を重ねてもなお情熱を失わず、蝦夷地から九州まで日本全国を歩き続けました。この年、病に倒れながらも、弟子たちに測量データの整理と地図の完成を託し、その精度は当時の世界水準を超えるものでした。彼の業績は、人生の後半から始めた挑戦でも、諦めない意志と科学への探究心があれば、歴史に残る偉業を成し遂げられることを証明しています。晩年まで日本の正確な姿を後世に残すという使命に燃え続けた姿は、年齢に関係なく学び続けることの尊さを私たちに教えてくれます。,ACHIEVEMENT,,,False,実在,,,LLM_GENERATED,,,,2025-12-16 15:11:29,,,,AWARD,,7.0,87.14285714285714,,,7.0,,晩年の挑戦,9.0,8.0,8.5,9.0,8.5,9.0,9.0,科学・技術,,,,,,,,60歳以上,,,,,,,,,,,,
,P0898C9B,葛飾北斎,,81,芸術・文化,294,あなたと同じ81歳のとき、葛飾北斎は代表作『富嶽三十六景』を完成させました。70代で着手したこの大作は、富士山を様々な角度から描いた連作で、「神奈川沖浪裏」など世界的名画を含んでいます。年齢を重ねてもなお、北斎は「画狂老人」を名乗り、新しい表現技法に挑戦し続けました。彼は「70歳までの作品は取るに足らない」と語り、80歳を過ぎてから本当の画技が身につくと信じていました。実際、この時期の作品には西洋の遠近法を取り入れた革新的な構図が見られ、円熟した技術と若々しい探究心が融合しています。北斎は生涯で3万点以上の作品を残し、90歳で没するまで筆を握り続けた、まさに生涯現役の芸術家でした。,ACHIEVEMENT,,,False,実在,,,LLM_GENERATED,,,,2025-12-16 15:11:37,,,,AWARD,,7.0,82.14285714285714,,,7.0,,晩年の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,芸術・文化,,,,,,,,60歳以上,,,,,,,,,,,,
,PCFA4BEC,日野原重明,,71,医学・健康,308,あなたと同じ71歳のとき、日野原重明は、聖路加国際病院の院長として精力的に活動していました。この年齢を重ねてもなお、彼は毎日早朝から病院に出勤し、患者の診察や医学教育に情熱を注ぎ続けていました。特筆すべきは、この時期に「成人病」という呼称を「生活習慣病」に改めるよう提唱し、病気の予防における生活習慣の重要性を広く社会に訴えたことです。また、医療現場での患者中心のケアを推進し、看護師や若手医師の教育にも熱心に取り組みました。70代という年齢でありながら、医療改革への挑戦を続け、日本の予防医学の発展に大きく貢献した姿は、年齢を重ねることが可能性の終わりではなく、新たな挑戦の始まりであることを示す模範となりました。,ACHIEVEMENT,,,False,実在,,,LLM_GENERATED,,,,2025-12-16 15:11:46,,,,AWARD,,7.0,87.14285714285714,,,7.0,,晩年の挑戦,9.0,8.0,8.5,9.0,8.5,9.0,9.0,医学・健康,,,,,,,,60歳以上,,,,,,,,,,,,
,PF35F62B,黒柳徹子,,73,エンターテイメント,321,あなたと同じ73歳のとき、黒柳徹子はユニセフ親善大使として、アフガニスタンを訪問しました。紛争で荒廃した地域で、教育を受けられない子どもたちの現状を目の当たりにし、「子どもたちの目の輝きは世界共通。この子たちに学ぶ機会を」と強く訴えました。年齢を重ねてもなお、危険地域への訪問を厭わず、自らの足で現地を歩き、子どもたちと直接触れ合う姿勢は多くの人々に感銘を与えました。1984年にアジア人初のユニセフ親善大使に任命されて以来、20年以上にわたり世界各地を訪れ続けた彼女の活動は、芸能活動で得た収入の多くを寄付に充てるなど、言葉だけでなく行動で示す真摯な姿勢として知られています。晩年の円熟した表現力で、子どもたちの現状を日本に伝え続けました。,ACHIEVEMENT,,,False,実在,,,LLM_GENERATED,,,,2025-12-16 15:11:54,,,,AWARD,,7.0,87.14285714285714,,,7.0,,晩年の挑戦,9.0,8.0,8.5,9.0,8.5,9.0,9.0,エンターテイメント,,,,,,,,60歳以上,,,,,,,,,,,,
,P4B0C3A0,森光子,,77,エンターテイメント,296,あなたと同じ77歳のとき、森光子は舞台『放浪記』の1500回公演を達成し、なお現役女優として舞台に立ち続けていました。この作品は1961年の初演以来、彼女のライフワークとなり、年齢を重ねてもなお、主人公・林芙美子を演じ続ける姿は多くの人々に感動を与えました。毎日のスクワット運動を欠かさず、体力維持に努める彼女の姿勢は、高齢者の可能性を示す象徴となりました。「舞台に立てることが幸せ」と語り、88歳まで同役を演じ続けた森光子の情熱は、年齢は挑戦の障壁ではないことを私たちに教えてくれます。その献身的な演技と健康管理への努力は、生涯現役を貫く姿勢の模範として、今も多くの人々の心に残っています。,ACHIEVEMENT,,,False,実在,,,LLM_GENERATED,,,,2025-12-16 15:12:03,,,,AWARD,,7.0,82.14285714285714,,,7.0,,晩年の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,エンターテイメント,,,,,,,,60歳以上,,,,,,,,,,,,
,P33DB5A0,瀬戸内寂聴,,79,文学,279,あなたと同じ79歳のとき、瀬戸内寂聴は10年の歳月をかけた『源氏物語』全54帖の現代語訳を完成させました。出家後も旺盛な執筆活動を続けていた彼女は、平安の大作に真正面から取り組み、原文の雅やかさを損なわず現代人にも理解できる訳文を紡ぎ出しました。完成時のインタビューで「紫式部と対話しながら訳した」と語った彼女の言葉には、千年の時を超えた女性作家同士の共感が滲んでいました。年齢を重ねてもなお、古典文学への深い造詣と作家としての円熟した筆力を発揮し、後世に残る偉業を成し遂げたのです。この翻訳は多くの読者に『源氏物語』の魅力を伝え、ベストセラーとなりました。,ACHIEVEMENT,,,False,実在,,,LLM_GENERATED,,,,2025-12-16 15:12:12,,,,AWARD,,7.0,82.14285714285714,,,7.0,,晩年の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,文学,,,,,,,,60歳以上,,,,,,,,,,,,
,PEF622C9,ピカソ,,79,芸術・文化,301,あなたと同じ79歳のとき、ピカソは映画監督アンリ=ジョルジュ・クルーゾーとともに記録映画『ミステリアス・ピカソ』の制作に取り組んでいました。この作品でピカソは、透明なキャンバスに向かって絵を描く姿を撮影され、創造のプロセスそのものを芸術として昇華させました。年齢を重ねてもなお実験精神を失わず、新しい表現方法に挑戦し続ける姿勢は、多くの人々に感銘を与えました。この時期、彼は一日に何枚もの作品を生み出す驚異的な創作意欲を持ち続け、「芸術家に老いはない」という言葉を体現していました。晩年の円熟した技術と衰えぬ情熱が融合した傑作群は、高齢になっても創造性は枯れることがないという希望を世界に示したのです。,ACHIEVEMENT,,,False,実在,,,LLM_GENERATED,,,,2025-12-16 15:12:21,,,,AWARD,,7.0,87.14285714285714,,,7.0,,晩年の挑戦,9.0,8.0,8.5,9.0,8.5,9.0,9.0,芸術・文化,,,,,,,,60歳以上,,,,,,,,,,,,
,PBC4ECE7,黒澤明,,73,映画・演劇,309,あなたと同じ73歳のとき、黒澤明は傑作『乱』を完成させました。国内での資金調達に苦労し、フランスの支援を得てようやく実現したこの大作は、シェイクスピアの「リア王」を戦国時代に置き換えた壮大な人間ドラマです。撮影現場では、若い頃と変わらぬ情熱で細部まで妥協せず、何百枚もの絵コンテを自ら描き、スタッフを叱咤激励しました。特に印象的なのは、炎上する城のシーンで実際に巨大なセットを燃やした撮影です。年齢を重ねてもなお、映画への純粋な情熱と完璧主義を貫き通した黒澤の姿勢は、『乱』がカンヌ国際映画祭で監督賞を受賞するという栄誉につながりました。創作への飽くなき探究心は、年齢という壁を超える力を持つことを示した偉大な例です。,ACHIEVEMENT,,,False,実在,,,LLM_GENERATED,,,,2025-12-16 15:12:30,,,,AWARD,,7.0,87.14285714285714,,,7.0,,晩年の挑戦,9.0,8.0,8.5,9.0,8.5,9.0,9.0,映画・演劇,,,,,,,,60歳以上,,,,,,,,,,,,
,P7F88681,宮崎駿,,72,アニメ・漫画・ゲーム,294,あなたと同じ72歳のとき、宮崎駿は長編アニメーション映画『風立ちぬ』を完成させ、これを最後の作品として引退を表明しました。零戦設計者・堀越二郎の半生を描いたこの作品は、戦争と創造の矛盾という重いテーマに真正面から向き合った意欲作でした。年齢を重ねてもなお、妥協を許さない姿勢で制作に臨み、細部まで自ら手を入れる徹底ぶりは変わりませんでした。記者会見では「長編アニメは体力的に限界」と語りながらも、作品に込めた「美しいものを作りたいという人間の業」への想いを静かに語りました。晩年の円熟した表現力と、若き日から変わらぬ創作への情熱が結実した作品として、多くの人々の心を揺さぶり続けています。,ACHIEVEMENT,,,False,実在,,,LLM_GENERATED,,,,2025-12-16 15:12:38,,,,AWARD,,7.0,82.14285714285714,,,7.0,,晩年の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,アニメ・漫画・ゲーム,,,,,,,,60歳以上,,,,,,,,,,,,
,PED05B4D,吉田茂,,82,政治・社会,289,あなたと同じ82歳のとき、吉田茂は自らの政治人生を振り返る『回想十年』を刊行しました。戦後日本の復興と独立回復に尽力した首相としての激動の日々を、年齢を重ねてもなお鋭い洞察力で綴ったこの回顧録は、大きな反響を呼びました。執筆にあたり吉田は、大磯の自邸で資料を丹念に読み返し、時に側近たちと議論を交わしながら、サンフランシスコ講和条約締結や経済復興への道筋を冷静に分析しました。晩年の円熟した視点から、占領期の困難な政治判断や、マッカーサーとの交渉の真実を率直に語り、後世に貴重な歴史的証言を残したのです。この著作は、長年の経験と知恵が結実した、政治家としての集大成となりました。,ACHIEVEMENT,,,False,実在,,,LLM_GENERATED,,,,2025-12-16 15:12:46,,,,AWARD,,7.0,82.14285714285714,,,7.0,,晩年の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,政治・社会,,,,,,,,60歳以上,,,,,,,,,,,,
