﻿episode_id,person_id,person_name,episode_count,age,category,char_count,episode_text,episode_type,fact_check_result,group_name,is_group_member,person_type,quality_score,slot,source,tier,week,work_title,generation_timestamp,fame_tier,wikipedia_ja,textbook,award_level,notoriety,fame_score,composite_score,fame_score_updated_at,episode_fame_tier,episode_fame_score,episode_fame_score_updated_at,人生の節目タグ,記憶性スコア,共感性スコア,意外性スコア,生成品質スコア,教育的価値,ストーリー品質,事実密度,category_original,episode_importance_score,is_highlight,highlight_rank,highlight_selection_method,事実密度_float,priority_score,impressiveness_score,年代,episode_fame_score_original,教育的価値_original,ストーリー品質_original,事実密度_original,episode_id_original,surprise_score,name_raw,title,affiliation,display_name_original,generated_at,last_modified
,PC71CAAE,AKIRA,,30,エンターテイメント,273,あなたと同じ30歳のとき、AKIRAは世界的なダンサー・パフォーマーとしての地位を確立しつつありました。EXILE時代の経験を活かし、ダンスの技術だけでなく、振付や演出にも携わるようになり、エンターテイメントの総合的なプロデューサーとしての才能を開花させていました。この時期、後進の育成にも力を注ぎ始め、自身が培ってきた表現力や舞台での存在感を次世代に伝える活動を開始。単なるパフォーマーから、日本のダンス文化を牽引するクリエイターへと進化を遂げる重要な転換点となりました。仕事への情熱と責任感が、より大きな舞台への挑戦を後押ししていた時期です。,ACHIEVEMENT,,,False,REAL,,,LLM_GENERATED,,,,2025-12-16 23:06:21,,,,,,7.0,82.14285714285714,,,7.0,,壮年期の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,エンターテイメント,,,,,,,,30代,,,,,,,,,,,,
,PDFCB32F,Amanda Clark,,35,科学・技術,283,あなたと同じ35歳のとき、Amanda Clarkは海洋生物学者として、気候変動がサンゴ礁に与える影響について画期的な研究を進めていました。オーストラリアのグレートバリアリーフで長期調査を行い、白化現象のメカニズム解明に取り組む彼女は、研究チームのリーダーとして若手研究者の育成にも力を注ぎました。この時期、二人の子どもを育てながら国際学会での発表と現地調査を両立させる困難に直面しましたが、家族の支援とリモート技術の活用により、キャリアと家庭生活の調和を実現しました。彼女の研究成果は海洋保護政策に大きな影響を与え、科学者としての地位を確立する転換点となりました。,ACHIEVEMENT,,,False,REAL,,,LLM_GENERATED,,,,2025-12-16 23:06:29,,,,,,7.0,82.14285714285714,,,7.0,,壮年期の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,科学・技術,,,,,,,,30代,,,,,,,,,,,,
,P23E5808,Awich,,30,音楽,268,あなたと同じ30歳のとき、Awichは沖縄でシングルマザーとして娘を育てながら、音楽キャリアの再構築に挑んでいました。アメリカでのラッパーとしての経験を経て帰国後、最愛のパートナーを亡くすという困難に直面しながらも、母として、アーティストとして立ち上がる決意を固めた時期です。地元沖縄を拠点に、日本語と英語を織り交ぜた独自のスタイルを確立し、女性ラッパーの先駆者として活動を本格化させました。この時期の経験が、後の「強さと優しさを併せ持つ表現者」としての彼女の基盤となり、多くの人々に勇気を与える存在へと成長していく転換点となりました。,ACHIEVEMENT,,,False,REAL,,,LLM_GENERATED,,,,2025-12-16 23:06:38,,,,,,7.0,82.14285714285714,,,7.0,,壮年期の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,音楽,,,,,,,,30代,,,,,,,,,,,,
,PDC7D3CA,Beyoncé,,32,エンターテイメント,304,あなたと同じ32歳のとき、Beyoncéは音楽業界に革命をもたらす挑戦をしていました。2013年12月、事前告知なしにビジュアルアルバム『BEYONCÉ』を突如リリース。従来のプロモーション手法を覆すこの戦略は、音楽配信の新時代を切り開きました。この年、娘ブルー・アイビーの母親として育児と並行しながら、アーティストとしての創造性を極限まで追求。全14曲に17本のミュージックビデオを付けた革新的な作品は、わずか3日間で82万枚を売り上げました。家庭とキャリアの両立という壮年期の課題に直面しながらも、音楽産業のビジネスモデルそのものを変革した彼女の決断は、アーティストの自己表現の可能性を大きく広げました。,ACHIEVEMENT,,,False,REAL,,,LLM_GENERATED,,,,2025-12-16 23:06:47,,,,,,7.0,87.14285714285714,,,7.0,,壮年期の挑戦,9.0,8.0,8.5,9.0,8.5,9.0,9.0,エンターテイメント,,,,,,,,30代,,,,,,,,,,,,
,PECF301F,CLAMP,,35,アニメ・漫画・ゲーム,259,あなたと同じ35歳のとき、CLAMPは複数の連載を同時進行させながら、創作集団としての新たな挑戦を続けていました。1990年代後半、『カードキャプターさくら』の連載開始により、少女漫画の枠を超えた幅広い読者層を獲得。メンバー全員が30代に入り、それぞれの専門性を確立しつつ、作画・ストーリー・演出の役割分担を洗練させていきました。この時期は、商業的成功と芸術性の両立という課題に直面しながらも、集団創作という独自のスタイルを貫き、アニメ化作品の監修にも積極的に関わることで、マンガ家の新しい働き方のモデルを示しました。,ACHIEVEMENT,,,False,REAL,,,LLM_GENERATED,,,,2025-12-16 23:06:55,,,,,,7.0,82.14285714285714,,,7.0,,壮年期の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,アニメ・漫画・ゲーム,,,,,,,,30代,,,,,,,,,,,,
,P6C47C66,DJ KRUSH,,30,音楽,289,あなたと同じ30歳のとき、DJ KRUSHは日本のヒップホップシーンの黎明期に、独自のインストゥルメンタル・ヒップホップのスタイルを確立していました。1992年、彼は暴走族時代を経て音楽の道へ転身し、従来の日本のヒップホップとは一線を画す、アンビエントやジャズの要素を取り入れた実験的なサウンドを追求していました。この時期、彼はクラブシーンでの地道な活動を通じて、ターンテーブルを楽器として扱う革新的な手法を磨き上げ、やがて海外からも注目を集める存在へと成長していきます。過去の荒れた生活から音楽表現へと昇華させた彼の姿勢は、キャリアの転換期における決断の重要性を示しています。,ACHIEVEMENT,,,False,REAL,,,LLM_GENERATED,,,,2025-12-16 23:07:04,,,,,,7.0,82.14285714285714,,,7.0,,壮年期の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,音楽,,,,,,,,30代,,,,,,,,,,,,
,P819E2AF,"Dwayne ""The Rock"" Johnson",,38,エンターテイメント,302,"あなたと同じ38歳のとき、Dwayne ""The Rock"" Johnsonは、プロレスラーからハリウッド俳優への本格的な転身を遂げていました。2010年、彼は映画『Faster』で主演を務め、アクションスターとしての地位を確立しようと奮闘していた時期です。WWE時代に築いた名声に頼らず、演技力を磨き、多様な役柄に挑戦することで俳優としての信頼を勝ち取ろうとしていました。この年代は、過去のキャリアと新しい道のはざまで葛藤しながらも、家族を支え、自らのブランドを構築する重要な転換期でした。後に『ワイルド・スピード』シリーズや『ジュマンジ』で世界的スターとなる基盤を、この時期に着実に築いていたのです。",ACHIEVEMENT,,,False,REAL,,,LLM_GENERATED,,,,2025-12-16 23:07:13,,,,,,7.0,87.14285714285714,,,7.0,,壮年期の挑戦,9.0,8.0,8.5,9.0,8.5,9.0,9.0,エンターテイメント,,,,,,,,30代,,,,,,,,,,,,
,P099319B,D・H・ロレンス,,34,文学,277,あなたと同じ34歳のとき、D・H・ロレンスは結核の悪化と闘いながら、オーストラリアへの旅を経てアメリカ・ニューメキシコ州タオスに居を構えました。この時期、彼は『翼ある蛇』の執筆に取り組み、メキシコの原始的な文化に魅力を感じていました。既に『チャタレイ夫人の恋人』の構想も温めており、作家として円熟期を迎えつつありました。しかし健康状態は深刻で、創作活動と療養の両立に苦しみながらも、妻フリーダとともに温暖な気候を求めて放浪生活を続けました。この時期の彼は、文学的野心と身体的限界の狭間で、人間の本能と文明の対立というテーマをより深く追求していったのです。,ACHIEVEMENT,,,False,REAL,,,LLM_GENERATED,,,,2025-12-16 23:07:22,,,,,,7.0,82.14285714285714,,,7.0,,壮年期の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,文学,,,,,,,,30代,,,,,,,,,,,,
,P5543A0D,F・スコット・フィッツジェラルド,,30,文学,277,あなたと同じ30歳のとき、F・スコット・フィッツジェラルドは1926年、『グレート・ギャツビー』発表の翌年を迎えていました。文学的には高い評価を得たものの、商業的成功は限定的で、妻ゼルダと娘スコッティを養うため、短編小説を雑誌に売り続ける生活を送っていました。この時期、彼はフランスのリヴィエラで華やかな社交生活を送る一方、アルコール依存が深刻化し、創作活動にも影響が出始めます。作家としての理想と経済的現実の狭間で葛藤しながらも、次作『夜はやさし』の構想を練り始めた時期でもありました。キャリアの頂点と転落点が交錯する、まさに人生の転換期だったのです。,ACHIEVEMENT,,,False,REAL,,,LLM_GENERATED,,,,2025-12-16 23:07:31,,,,,,7.0,82.14285714285714,,,7.0,,壮年期の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,文学,,,,,,,,30代,,,,,,,,,,,,
,PCD9772C,Hergé,,30,アニメ・漫画・ゲーム,296,あなたと同じ30歳のとき、Hergéは『タンタンの冒険』シリーズの作者として着実にキャリアを築いていました。1937年、彼は「青い蓮の花」の制作を通じて、中国人留学生の張充仁との出会いから、作品に徹底的なリサーチと文化的正確性を取り入れる姿勢を確立しました。この時期、単なる娯楽漫画から、社会問題や国際情勢を織り込んだ質の高い作品へと進化させることに成功します。ベルギーの新聞連載という安定した仕事を持ちながらも、芸術的野心と商業的成功の両立という課題に直面し、独自の「リーニュ・クレール（明確な線）」という画風を完成させていきました。この時期の挑戦が、後の世界的な成功の基盤となったのです。,ACHIEVEMENT,,,False,REAL,,,LLM_GENERATED,,,,2025-12-16 23:07:46,,,,,,7.0,82.14285714285714,,,7.0,,壮年期の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,アニメ・漫画・ゲーム,,,,,,,,30代,,,,,,,,,,,,
