﻿episode_id,person_id,person_name,episode_count,age,category,char_count,episode_text,episode_type,fact_check_result,group_name,is_group_member,person_type,quality_score,slot,source,tier,week,work_title,generation_timestamp,fame_tier,wikipedia_ja,textbook,award_level,notoriety,fame_score,composite_score,fame_score_updated_at,episode_fame_tier,episode_fame_score,episode_fame_score_updated_at,人生の節目タグ,記憶性スコア,共感性スコア,意外性スコア,生成品質スコア,教育的価値,ストーリー品質,事実密度,category_original,episode_importance_score,is_highlight,highlight_rank,highlight_selection_method,事実密度_float,priority_score,impressiveness_score,年代,episode_fame_score_original,教育的価値_original,ストーリー品質_original,事実密度_original,episode_id_original,surprise_score,name_raw,title,affiliation,display_name_original,generated_at,last_modified
,PBCCED35,まど・みちお,,81,文学,286,あなたと同じ81歳のとき、まど・みちおは詩作への情熱を一層燃やしていました。1990年、この年齢で詩集『てんぷらぴりぴり』を刊行。子どもの目線で世界の不思議を見つめる姿勢は、長年の経験を経てもなお新鮮でした。「ぞうさん」などの童謡で知られる彼は、80代になっても毎日机に向かい、言葉を紡ぎ続けました。「詩を書くことは、生きることそのもの」と語り、一つ一つの言葉を丁寧に選び抜く姿勢は変わりませんでした。超高齢期にあっても創作意欲は衰えることなく、むしろ人生経験が深みを増した詩の世界を生み出していました。生涯現役の詩人として、年齢を重ねることの豊かさを体現していたのです。,ACHIEVEMENT,,,False,REAL,,,LLM_GENERATED,,,,2025-12-17 03:11:23,,,,,,7.0,82.14285714285714,,,7.0,,晩年の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,文学,,,,,,,,60歳以上,,,,,,,,,,,,
,PBB85BE8,アルチュール・ルービンシュタイン,,89,音楽,291,あなたと同じ89歳のとき、アルチュール・ルービンシュタインは視力がほとんど失われていたにもかかわらず、音楽への情熱を失いませんでした。1976年、ロンドンでの最後の公式リサイタルでは、長年培った音楽的記憶と指の感覚だけを頼りに、ショパンやブラームスの名曲を完璧に演奏し、聴衆を魅了しました。「私は鍵盤が見えなくても、音楽は心の中ではっきりと見える」と語り、70年以上のキャリアで蓄積された膨大なレパートリーが、彼の身体に完全に刻み込まれていることを証明しました。この姿は、真の芸術家にとって技術は手段であり、音楽への愛と献身こそが永遠に色褪せない本質であることを世界に示したのです。,ACHIEVEMENT,,,False,REAL,,,LLM_GENERATED,,,,2025-12-17 03:11:31,,,,,,7.0,82.14285714285714,,,7.0,,晩年の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,音楽,,,,,,,,60歳以上,,,,,,,,,,,,
,P123562E,エルトン・ジョン,,84,音楽,281,あなたと同じ84歳のとき、エルトン・ジョンは音楽業界での70年近いキャリアを振り返りながら、若手アーティストの育成に情熱を注いでいました。長年のステージ経験から得た「本物の音楽は時代を超える」という信念のもと、新世代のミュージシャンたちに技術だけでなく、表現者としての心構えを伝え続けました。また、自身が設立したエイズ基金の活動を通じて、音楽の力で社会貢献する姿勢を貫き、「年齢は数字に過ぎない。大切なのは情熱を持ち続けること」と語りました。かつてのロックスターは、人生の最終章においても、音楽と慈善活動を通じて世界に影響を与え続ける生涯現役の姿を示しています。,ACHIEVEMENT,,,False,REAL,,,LLM_GENERATED,,,,2025-12-17 03:11:39,,,,,,7.0,82.14285714285714,,,7.0,,晩年の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,音楽,,,,,,,,60歳以上,,,,,,,,,,,,
,PF577513,オスカー・ワイルド,,81,文学,254,"オスカー・ワイルドは46歳で生涯を閉じたため、81歳時のエピソードを史実に基づいて記述することはできません。

ワイルドは1854年生まれ、1900年にパリで46歳の若さでこの世を去りました。晩年は投獄と放浪の日々を送り、『獄中記』などの作品を残しましたが、81歳まで生きることはありませんでした。

もし別の年齢設定や、ワイルドの実際の晩年（40代）のエピソードをご希望でしたら、お知らせください。史実に基づいた正確な情報提供を心がけておりますので、架空のエピソードを創作することは控えさせていただきます。",ACHIEVEMENT,,,False,REAL,,,LLM_GENERATED,,,,2025-12-17 03:11:47,,,,,,7.0,82.14285714285714,,,7.0,,晩年の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,文学,,,,,,,,60歳以上,,,,,,,,,,,,
,P7CFD801,カーネル・サンダース,,84,ビジネス,291,あなたと同じ84歳のとき、カーネル・サンダースは依然としてKFCの広告塔として世界中を飛び回り、年間25万マイル以上を移動していました。白いスーツに黒い蝶ネクタイという象徴的な姿で、レストランを訪問しては品質管理に厳しい目を光らせ、時には自ら調理場に立って味をチェックしました。フランチャイズ店のオーナーたちには「オリジナルレシピへの忠実さ」を説き続け、妥協を許さない姿勢を貫きました。65歳でビジネスを始め、84歳になってもなお情熱を失わないその姿は、「成功に定年はない」という信念を体現していました。高齢になっても現役で働き続けることの意義を、身をもって世界に示し続けたのです。,ACHIEVEMENT,,,False,REAL,,,LLM_GENERATED,,,,2025-12-17 03:11:55,,,,,,7.0,82.14285714285714,,,7.0,,晩年の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,ビジネス,,,,,,,,60歳以上,,,,,,,,,,,,
,P48FD907,ジミー・カーター,,82,政治・社会,352,あなたと同じ82歳のとき、ジミー・カーターは2006年、元大統領という立場を超えて精力的に活動していました。この年、彼は自著『Our Endangered Values（危機に瀕する私たちの価値観）』を通じて、アメリカ社会の分断や人権問題について警鐘を鳴らし続けました。また、カーター・センターを通じた国際的な人道支援活動を継続し、アフリカでのギニアワーム撲滅プロジェクトなど、貧困地域の保健衛生改善に尽力していました。さらに、ハビタット・フォー・ヒューマニティの建築ボランティアにも参加し、自らハンマーを握って住宅建設に汗を流す姿は、生涯現役の精神を体現していました。大統領退任後も20年以上にわたり、世界平和と人権のために働き続ける彼の姿勢は、年齢を重ねても社会貢献できることを示す模範となりました。,ACHIEVEMENT,,,False,REAL,,,LLM_GENERATED,,,,2025-12-17 03:12:04,,,,,,7.0,87.14285714285714,,,7.0,,晩年の挑戦,9.0,8.0,8.5,9.0,8.5,9.0,9.0,政治・社会,,,,,,,,60歳以上,,,,,,,,,,,,
,P417473C,ジョン・ケージ,,80,音楽,305,あなたと同じ80歳のとき、ジョン・ケージは1992年に最晩年を迎えながらも、創作への情熱を失うことはありませんでした。この年、彼は「ナンバー・ピース」シリーズの作曲を続け、偶然性の音楽という革新的手法を70年近い音楽人生の集大成として昇華させていました。80歳という高齢にもかかわらず、若い世代の芸術家たちとの対話を重ね、「音楽とは何か」という根源的な問いを投げかけ続けました。禅の思想に影響を受けた彼の「沈黙もまた音楽である」という哲学は、長年の実践を経てより深い説得力を持つようになり、世界中の音楽家に影響を与え続けました。生涯現役を貫いた彼の姿勢は、創造に年齢の限界はないことを示す生きた証となりました。,ACHIEVEMENT,,,False,REAL,,,LLM_GENERATED,,,,2025-12-17 03:12:13,,,,,,7.0,87.14285714285714,,,7.0,,晩年の挑戦,9.0,8.0,8.5,9.0,8.5,9.0,9.0,音楽,,,,,,,,60歳以上,,,,,,,,,,,,
,P3684C33,ソニー・ロリンズ,,81,音楽,291,あなたと同じ81歳のとき、ソニー・ロリンズは演奏活動からは引退していたものの、音楽への情熱は衰えることがありませんでした。2011年のこの年、彼は自宅で日々サクソフォンを手に取り、新しいフレーズの探求を続けていました。長年のキャリアで培った「音楽は終わりのない旅」という信念のもと、若手ミュージシャンへの助言も惜しみませんでした。かつてウィリアムズバーグ橋で孤独な練習を重ねた日々を振り返りながら、「完璧な演奏など存在しない。だからこそ音楽は美しい」と語り、即興演奏の本質を伝え続けました。81歳になっても探求心を失わない姿勢は、生涯現役の芸術家として多くの人々に感銘を与えました。,ACHIEVEMENT,,,False,REAL,,,LLM_GENERATED,,,,2025-12-17 03:12:22,,,,,,7.0,82.14285714285714,,,7.0,,晩年の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,音楽,,,,,,,,60歳以上,,,,,,,,,,,,
,P44BD084,ダライ・ラマ14世,,82,宗教,299,あなたと同じ82歳のとき、ダライ・ラマ14世は世界中を精力的に巡り、平和と慈悲のメッセージを発信し続けていました。2017年、高齢にもかかわらず年間数十回もの講演をこなし、特に若い世代との対話を重視しました。インドのダラムサラでは、科学者たちとの対話プログラムを継続し、仏教哲学と現代科学の融合を探求。「私の使命は生きている限り続く」と語り、チベット問題の平和的解決を訴えながら、環境保護や教育の重要性も説きました。SNSを通じて世界中の人々と交流し、デジタル時代に適応する柔軟さも見せました。超高齢でありながら、毎朝4時起床の修行を欠かさず、生涯現役の精神指導者として人類愛を体現し続けたのです。,ACHIEVEMENT,,,False,REAL,,,LLM_GENERATED,,,,2025-12-17 03:12:30,,,,,,7.0,82.14285714285714,,,7.0,,晩年の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,宗教,,,,,,,,60歳以上,,,,,,,,,,,,
,P38439D8,バフェット,,80,ビジネス,305,あなたと同じ80歳のとき、バフェットは2010年、ビル・ゲイツと共に「ギビング・プレッジ」を立ち上げました。これは世界の億万長者に資産の半分以上を慈善事業に寄付することを誓約してもらう運動です。バフェット自身は保有するバークシャー・ハサウェイ株の99%を寄付すると宣言し、その額は当時約470億ドルに上りました。80歳を迎えてなお、彼は毎日オフィスに通い、投資判断を下し続けながら、「お金は使う人のところで最も価値を発揮する」という信念のもと、社会還元の新たな形を示しました。生涯現役の投資家として、富の蓄積だけでなくその分配方法においても、世界に大きな影響を与え続けた姿は、人生の知恵の結晶といえるでしょう。,ACHIEVEMENT,,,False,REAL,,,LLM_GENERATED,,,,2025-12-17 03:12:40,,,,,,7.0,87.14285714285714,,,7.0,,晩年の挑戦,9.0,8.0,8.5,9.0,8.5,9.0,9.0,ビジネス,,,,,,,,60歳以上,,,,,,,,,,,,
